,Unnamed: 0_level_0,Unnamed: 1_level_0,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,MISC,MISC,MISC,MISC
33,34,Tavien Feaster (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
34,35,Javon Leake (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
35,36,Trey Sermon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.4%
36,37,Darrynton Evans (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%
37,38,Michael Warren II (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
38,39,Caleb Huntley (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
39,40,Eno Benjamin (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.9%
40,41,J.K. Dobbins (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.6%
41,42,AJ Dillon (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.4%
42,43,Ke'Shawn Vaughn (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
43,44,LeVante Bellamy (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
44,45,La'Mical Perine (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
45,46,Clyde Edwards-Helaire (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,90.8%
46,47,Kylin Hill (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
47,48,Najee Harris (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%
48,49,Cam Akers (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.8%
49,50,Zack Moss (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,79.8%
50,51,Giovanni Ricci (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
51,52,Pete Guerriero (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
52,53,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
53,54,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
54,55,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%
55,56,Khari Blasingame (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
56,57,Jake Bargas (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
57,58,Gabe Nabers (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
58,59,Nathan Cottrell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
59,60,Jonathan Ward (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
60,61,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
61,62,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
62,63,Reggie Gilliam (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
63,64,Antonio Williams (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
64,65,Chuba Hubbard (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,42.1%
65,66,Josh Hokit (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
66,67,Jermar Jefferson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%
67,68,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
68,69,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%
69,70,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
70,71,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
71,72,Darrel Williams (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.3%
72,73,Phillip Lindsay (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.4%
73,74,Jordan Wilkins (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
74,75,Chase Edmonds (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,77.8%
75,76,Jason Cabinda (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
76,77,Godwin Igwebuike (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%
77,78,Sony Michel (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,25.7%
78,79,Rashaad Penny (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.9%
79,80,Justin Jackson (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%
80,81,Bo Scarbrough (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
81,82,Nyheim Hines (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,55.3%
82,83,Trenton Cannon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
83,84,Donnie Ernsberger (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
84,85,Mike Boone (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
85,86,Ryan Nall (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
86,87,Gus Edwards (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.6%
87,88,Buddy Howell (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
88,89,Boston Scott (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,22.1%
89,90,Nick Bawden (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
90,91,Matt Breida (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.6%
91,92,Dare Ogunbowale (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
92,93,Jaylen Samuels (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
93,94,Ronald Jones II (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.2%
94,95,Myles Gaskin (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,92.2%
95,96,Kalen Ballage (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
96,97,Josh Adams (NO),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
97,98,Nick Chubb (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.7%
98,99,Royce Freeman (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%
99,100,Saquon Barkley (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.4%
100,101,Trey Edmunds (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
101,102,Patrick Ricard (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
102,103,Ryquell Armstead (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
103,104,Trayveon Williams (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
104,105,Darrell Henderson Jr. (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.6%
105,106,Alec Ingold (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
106,107,Trevon Wesco (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
107,108,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
108,109,Travis Homer (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%
109,110,Qadree Ollison (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%
110,111,Dexter Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
111,112,Ty Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,19.4%
112,113,Benny Snell Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%
113,114,Damarea Crockett (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
114,115,Jakob Johnson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
115,116,Andrew Beck (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
116,117,Tony Pollard (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,67.0%
117,118,Cullen Gillaspia (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
118,119,Sutton Smith (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
119,120,Mike Weber (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
120,121,Devine Ozigbo (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
121,122,Kerrith Whyte Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
122,123,Alexander Mattison (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.7%
123,124,Darwin Thompson (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
124,125,Patrick Laird (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
125,126,Johnny Stanton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
126,127,Dontrell Hilliard (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
127,128,Jeff Wilson Jr. (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,56.8%
128,129,Reggie Bonnafon (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
129,130,Damien Harris (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,92.0%
130,131,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
131,132,Miles Sanders (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,81.0%
132,133,Devin Singletary (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.3%
133,134,Josh Jacobs (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,96.9%
134,135,David Montgomery (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.6%
135,136,Dalyn Dawkins (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
136,137,Rhamondre Stevenson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,54.5%
137,138,Elijah Mitchell (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.3%
138,139,Chris Evans (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%
139,140,Khalil Herbert (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,29.5%
140,141,Javian Hawkins (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
141,142,Javonte Williams (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.1%
142,143,Michael Carter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,89.7%
143,144,Spencer Brown (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
144,145,JaQuan Hardy (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
145,146,Tory Carter (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
146,147,Kenneth Gainwell (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.6%
147,148,Gary Brightwell (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
148,149,Gerrid Doaks (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
149,150,Mason Stokke (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
150,151,Kene Nwangwu (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
151,152,A.J. Rose Jr. (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
152,153,Jake Funk (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
153,154,Nate McCrary (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
154,155,Josh Johnson (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
155,156,Tre Harbison (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
156,157,Garrett Groshek (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
157,158,Taquan Mizzell (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
158,159,Anthony Allen (FA),3,8,2.7,3,0,0,0,0,0,0.0,0,0,5,0.0,0.0,0.0%
159,160,Shane Bannon (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
160,161,Da'Rel Scott (FA),5,16,3.2,8,0,0,2,2,13,6.5,0,1,11,0.0,0.0,0.0%
161,162,Shaun Chapas (FA),0,0,0.0,0,0,0,1,1,9,9.0,0,0,3,0.0,0.0,0.0%
162,163,Bruce Miller (FA),4,8,2.0,3,0,0,11,15,83,7.5,1,0,15,0.0,0.0,0.0%
163,164,Evan Royster (FA),56,328,5.9,28,0,0,9,13,68,7.6,0,0,6,0.0,0.0,0.0%
164,165,Bilal Powell (FA),13,21,1.6,6,0,0,1,1,7,7.0,0,0,2,0.0,0.0,0.0%
165,166,Jay Finley (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
166,167,Taiwan Jones (BUF),16,73,4.6,14,0,0,2,3,25,12.5,0,0,10,0.0,0.0,0.0%
167,168,Owen Marecic (FA),4,8,2.0,3,0,0,5,6,31,6.2,0,0,14,0.0,0.0,0.0%
168,169,Roy Helu (FA),151,640,4.2,28,0,2,49,59,379,7.7,1,2,15,0.0,0.0,0.0%
169,170,Alex Green (FA),3,11,3.7,8,0,0,1,1,6,6.0,0,0,4,0.0,0.0,0.0%
170,171,Stevan Ridley (FA),87,441,5.1,33,0,1,3,5,13,4.3,0,0,16,0.0,0.0,0.0%
171,172,Kendall Hunter (FA),112,473,4.2,44,0,2,16,26,195,12.2,0,0,16,0.0,0.0,0.0%
172,173,Delone Carter (FA),101,377,3.7,42,0,2,5,8,18,3.6,0,3,16,0.0,0.0,0.0%
173,174,DeMarco Murray (FA),164,897,5.5,91,0,2,26,35,183,7.0,0,0,13,0.0,0.0,0.1%
174,175,Nick Bellore (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,16,0.0,0.0,0.0%
175,176,Alfonso Smith (FA),30,102,3.4,12,0,1,3,5,21,7.0,0,0,15,0.0,0.0,0.0%
176,177,Henry Hynoski (FA),0,0,0.0,0,0,0,12,16,83,6.9,0,0,11,0.0,0.0,0.0%
177,178,Tyler Clutts (FA),0,0,0.0,0,0,0,8,10,48,6.0,0,0,16,0.0,0.0,0.0%
178,179,DuJuan Harris (FA),9,42,4.7,24,0,0,1,2,4,4.0,0,0,5,0.0,0.0,0.0%
179,180,Phillip Tanner (FA),22,76,3.5,17,0,1,2,2,19,9.5,0,0,9,0.0,0.0,0.0%
180,181,Armond Smith (FA),3,2,0.7,6,0,0,0,1,0,0.0,0,0,3,0.0,0.0,0.0%
181,182,Isaac Odim (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
182,183,Chad Spann (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
183,184,Shane Vereen (FA),15,57,3.8,19,0,1,0,0,0,0.0,0,0,5,0.0,0.0,0.0%
184,185,Ryan Torain (FA),59,200,3.4,39,0,1,6,9,23,3.8,0,0,8,0.0,0.0,0.0%
185,186,Jeremiah Johnson (FA),14,77,5.5,25,0,0,7,9,62,8.9,0,0,8,0.0,0.0,0.0%
186,187,Lance Ball (FA),96,402,4.2,34,0,1,16,31,148,9.3,1,2,16,0.0,0.0,0.0%
187,188,Isaac Redman (FA),110,479,4.4,27,0,3,18,22,78,4.3,0,2,16,0.0,0.0,0.0%
188,189,Chris Ivory (FA),79,374,4.7,35,0,1,0,1,0,0.0,0,0,6,0.0,0.0,0.0%
189,190,Spencer Larsen (FA),14,44,3.1,6,0,0,9,9,76,8.4,0,0,16,0.0,0.0,0.0%
190,191,Cedric Peerman (FA),3,15,5.0,11,0,0,0,1,0,0.0,0,0,15,0.0,0.0,0.0%
191,192,Keiland Williams (FA),58,195,3.4,18,0,2,8,8,62,7.8,0,1,15,0.0,0.0,0.0%
192,193,LeGarrette Blount (FA),184,781,4.2,54,0,5,15,25,148,9.9,0,3,14,0.0,0.0,0.1%
193,194,Joe McKnight (FA),43,134,3.1,11,0,0,13,18,139,10.7,0,2,15,0.0,0.0,0.0%
194,195,James Starks (FA),133,578,4.3,40,0,1,29,37,216,7.4,0,1,13,0.0,0.0,0.0%
195,196,Deji Karim (FA),63,130,2.1,14,0,0,14,19,120,8.6,0,0,12,0.0,0.0,0.0%
196,197,Anthony Dixon (FA),29,87,3.0,9,0,2,1,1,6,6.0,0,0,16,0.0,0.0,0.0%
197,198,Toby Gerhart (FA),109,531,4.9,67,0,1,23,28,190,8.3,3,0,16,0.0,0.0,0.0%
198,199,Garrett Mills (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
199,200,Jacquizz Rodgers (FA),57,205,3.6,13,0,1,21,27,188,9.0,1,1,16,0.0,0.0,0.0%
200,201,Daniel Thomas (FA),165,581,3.5,28,0,0,12,16,72,6.0,1,1,13,0.0,0.0,0.0%
201,202,Darrel Young (FA),6,33,5.5,12,0,1,15,20,146,9.7,0,0,13,0.0,0.0,0.0%
202,203,Josh Vaughan (FA),7,24,3.4,9,0,0,0,0,0,0.0,0,0,7,0.0,0.0,0.0%
203,204,John Conner (FA),13,44,3.4,13,0,1,2,5,9,4.5,0,0,16,0.0,0.0,0.0%
204,205,Andre Anderson (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
205,206,Antone Smith (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,12,0.0,0.0,0.0%
206,207,Chris Gronkowski (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,7,0.0,0.0,0.0%
207,208,Jed Collins (FA),4,4,1.0,2,0,2,11,14,50,4.5,2,0,16,0.0,0.0,0.0%
208,209,Ben Tate (FA),175,942,5.4,56,0,4,13,19,98,7.5,0,3,15,0.0,0.0,0.0%
209,210,Jamize Olawale (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
210,211,Erik Lorig (FA),0,0,0.0,0,0,0,6,9,53,8.8,0,0,16,0.0,0.0,0.0%
211,212,Cordarrelle Patterson (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,94.0%
212,213,Shaun Draughn (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%
213,214,Will Tukuafu (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,4,0.0,0.0,0.0%
214,215,Armando Allen (FA),15,48,3.2,13,0,0,0,1,0,0.0,0,0,2,0.0,0.0,0.0%
215,216,Brandon Bolden (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,21.6%
216,217,Alfred Morris (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
217,218,Montario Hardesty (FA),88,266,3.0,19,0,0,14,21,122,8.7,0,0,10,0.0,0.0,0.0%
218,219,Dexter McCluster (FA),114,516,4.5,32,0,1,46,64,328,7.1,1,3,16,0.0,0.0,0.0%
219,220,Giovani Bernard (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.4%
220,221,Jacob Hester (FA),28,90,3.2,16,0,0,12,18,48,4.0,1,0,16,0.0,0.0,0.0%
221,222,Jackie Battle (FA),149,597,4.0,34,0,2,9,13,68,7.6,0,0,15,0.0,0.0,0.0%
222,223,Greg Jones (FA),2,7,3.5,6,0,1,4,9,19,4.8,0,0,16,0.0,0.0,0.0%
223,224,Fred Jackson (FA),170,934,5.5,80,1,6,39,50,442,11.3,0,2,10,0.0,0.0,0.0%
224,225,Jamaal Charles (FA),12,83,6.9,24,0,0,5,6,9,1.8,1,1,2,0.0,0.0,0.1%
225,226,Felix Jones (FA),127,575,4.5,40,0,1,33,44,221,6.7,0,2,12,0.0,0.0,0.0%
226,227,Donald Brown (FA),134,645,4.8,80,0,5,16,19,86,5.4,0,0,16,0.0,0.0,0.0%
227,228,DeAngelo Williams (FA),155,836,5.4,74,0,7,16,25,135,8.4,0,0,16,0.0,0.0,0.1%
228,229,Jonathan Stewart (FA),142,761,5.4,32,0,4,47,61,413,8.8,1,0,16,0.0,0.0,0.0%
229,230,Kenny Irons (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
