,Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Rob Gronkowski (TB),82,131,1124,13.7,46,19,12,0,0,0,0,15,266.4,17.8,88.0%
1,2,Jimmy Graham (CHI),85,124,889,10.5,29,8,10,0,0,0,2,16,229.9,14.4,0.4%
2,3,Greg Olsen (FA),84,123,1008,12.0,38,9,6,0,0,0,0,16,220.8,13.8,7.0%
3,4,Travis Kelce (KC),67,87,862,12.9,34,15,5,0,0,0,3,16,177.2,11.1,100.0%
4,5,Jason Witten (FA),64,90,703,11.0,34,7,5,0,0,0,0,16,164.3,10.3,0.1%
5,6,Zach Ertz (ARI),58,89,702,12.1,35,9,3,0,0,0,1,16,144.2,9.0,71.2%
6,7,Jordan Reed (FA),50,65,465,9.3,30,4,0,0,0,0,1,11,94.5,8.6,19.0%
7,8,Luke Willson (FA),22,40,362,16.5,80,7,3,0,0,0,0,15,76.2,5.1,0.0%
8,9,Levine Toilolo (NYG),31,53,238,7.7,20,1,2,0,0,0,1,16,64.8,4.1,0.0%
9,10,Josh Hill (FA),14,20,176,12.6,37,2,5,0,0,0,0,16,61.6,3.9,0.0%
10,11,Kyle Rudolph (NYG),24,34,231,9.6,23,2,2,0,0,0,0,9,59.1,6.6,0.7%
11,12,Eric Ebron (PIT),25,47,248,9.9,22,1,1,0,0,0,0,13,55.8,4.3,4.1%
12,13,Richard Rodgers (PHI),20,30,225,11.3,43,3,2,0,0,0,0,16,54.5,3.4,0.0%
13,14,Marcedes Lewis (GB),18,31,206,11.4,63,3,2,0,0,0,0,8,50.6,6.3,0.7%
14,15,Bruce Miller (FA),18,25,189,10.5,22,2,2,6,9,0,1,16,47.8,3.0,0.0%
15,16,Garrett Graham (FA),18,28,197,10.9,26,2,1,0,0,0,0,11,43.7,4.0,0.0%
16,17,Jack Doyle (IND),18,22,118,6.6,20,1,2,0,0,0,0,16,41.8,2.6,1.0%
17,18,Ryan Griffin (NYJ),10,16,91,9.1,25,1,1,0,0,0,0,16,25.1,1.6,0.6%
18,19,Virgil Green (FA),6,6,74,12.3,38,1,1,2,3,0,0,13,19.7,1.5,0.0%
19,20,Derek Carrier (LV),9,14,105,11.7,23,2,0,1,2,0,0,11,19.7,1.8,0.0%
20,21,Lee Smith (ATL),7,8,42,6.0,18,0,1,0,0,0,0,14,17.2,1.2,0.0%
21,22,Darren Fells (TB),5,11,71,14.2,24,1,0,0,0,0,0,10,12.1,1.2,0.0%
22,23,Luke Stocker (MIN),7,11,41,5.9,11,0,0,0,0,0,0,13,11.1,0.9,0.0%
23,24,Logan Thomas (WAS),0,0,0,0.0,0,0,0,0,0,0,0,2,7.2,3.6,49.8%
24,25,Tyler Eifert (FA),3,3,37,12.3,20,1,0,0,0,0,0,1,6.7,6.7,0.0%
25,26,Demetrius Harris (ARI),3,5,20,6.7,10,0,0,0,0,0,0,8,5.0,0.6,0.1%
26,27,Vance McDonald (FA),2,8,30,15.0,21,1,0,0,0,0,1,8,3.0,0.4,0.0%
27,28,Cameron Brate (TB),1,1,17,17.0,17,0,0,0,0,0,0,5,2.7,0.5,2.9%
28,29,Trey Burton (FA),0,0,0,0.0,0,0,0,5,10,0,0,15,1.0,0.1,0.0%
29,30,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
30,31,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
31,32,Matt Sokol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
32,33,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
33,34,Cole Kmet (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,19.2%
34,35,Parker Hesse (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
35,36,Chris Myarick (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
36,37,Alex Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
37,38,Kahale Warring (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
38,39,Zach Gentry (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
39,40,Andrew Beck (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
40,41,Stephen Carlson (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
41,42,Carson Meier (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
42,43,Austin Fort (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
43,44,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
44,45,Donald Parham Jr. (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
45,46,Jared Pinkney (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
46,47,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
47,48,Hunter Bryant (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
48,49,Jake Breeland (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
49,50,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
50,51,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
51,52,Tommy Hudson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
52,53,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
53,54,Chase Harrell (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
54,55,Reggie Gilliam (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
55,56,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
56,57,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
57,58,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
58,59,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
59,60,Pat Freiermuth (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,54.8%
60,61,Kyle Pitts (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.8%
61,62,Tommy Stevens (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
62,63,Colby Parkinson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
63,64,Juwan Johnson (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%
64,65,Harrison Bryant (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
65,66,Adam Trautman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.4%
66,67,Devin Asiasi (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
67,68,Josiah Deguara (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
68,69,Dawson Knox (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,74.6%
69,70,Luke Farrell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
70,71,Mitchell Wilcox (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
71,72,Noah Gray (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
72,73,Dalton Keene (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
73,74,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
74,75,Thaddeus Moss (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
75,76,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
76,77,Charlie Taumoepeau (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
77,78,Charlie Woerner (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
78,79,Noah Togiai (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
79,80,Ben Ellefson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
80,81,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
81,82,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
82,83,Giovanni Ricci (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
83,84,Dax Raymond (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
84,85,Isaac Nauta (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
85,86,Dan Arnold (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,41.0%
86,87,Colin Thompson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
87,88,Mark Andrews (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.7%
88,89,Dallas Goedert (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.3%
89,90,Mike Gesicki (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,92.9%
90,91,Troy Fumagalli (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
91,92,Hayden Hurst (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%
92,93,Dalton Schultz (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,80.2%
