,Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
97,98,Justin Hardy (CHI),20,29,221,11.1,27,3,3,0,0,0,0,16,60.1,3.8,0.0%
98,99,Chester Rogers (TEN),23,37,284,12.3,61,2,1,3,8,0,0,11,58.2,5.3,0.6%
99,100,Kenny Britt (FA),20,43,256,12.8,38,3,2,0,0,0,0,12,57.6,4.8,0.0%
100,101,Josh Gordon (KC),18,42,335,18.6,54,5,1,0,0,0,0,5,57.5,11.5,2.3%
101,102,Jordan Matthews (SF),25,36,282,11.3,47,3,1,0,0,0,1,10,57.2,5.7,0.0%
102,103,Aldrick Robinson (FA),19,48,260,13.7,45,3,2,0,0,0,0,16,57.0,3.6,0.0%
103,104,Tyler Boyd (CIN),22,32,225,10.2,49,1,2,0,0,0,0,10,56.5,5.7,67.9%
104,105,Terrelle Pryor Sr. (FA),20,37,240,12.0,44,3,1,0,0,0,0,9,50.0,5.6,0.0%
105,106,Jarius Wright (FA),18,25,198,11.0,30,3,2,0,0,0,0,16,49.8,3.1,0.0%
106,107,Taywan Taylor (FA),16,28,231,14.4,53,4,1,8,43,0,0,16,49.4,3.1,0.0%
107,108,Michael Campanaro (FA),19,27,173,9.1,18,0,1,5,42,0,0,13,46.5,3.6,0.0%
108,109,Geronimo Allison (DET),23,39,253,11.0,72,1,0,0,0,0,1,15,46.3,3.1,0.0%
109,110,Jeremy Kerley (FA),22,27,217,9.9,31,2,1,0,0,0,2,8,45.7,5.7,0.0%
110,111,Russell Shepard (FA),17,32,202,11.9,40,1,1,2,19,0,0,15,45.1,3.0,0.0%
111,112,Johnny Holton (NYG),9,18,218,24.2,64,3,3,0,0,0,2,16,44.8,2.8,0.0%
112,113,Mack Hollins (MIA),16,22,226,14.1,64,3,1,0,0,0,0,16,44.6,2.8,0.3%
113,114,Jakeem Grant Sr. (CHI),13,22,203,15.6,65,3,2,3,12,0,1,16,44.5,2.8,0.1%
114,115,Tavon Austin (JAC),13,22,47,3.6,13,0,0,59,270,1,4,16,43.7,2.7,0.0%
115,116,Andre Holmes (FA),13,23,120,9.2,36,1,3,0,0,0,0,14,43.0,3.1,0.0%
116,117,Demarcus Robinson (KC),21,39,212,10.1,33,1,0,0,0,0,0,16,42.2,2.6,0.9%
117,118,Kendrick Bourne (NE),16,34,257,16.1,54,3,0,0,0,0,0,11,41.7,3.8,17.9%
118,119,Braxton Miller (FA),19,29,162,8.5,57,1,1,1,1,0,0,11,41.3,3.8,0.0%
119,120,De'Anthony Thomas (FA),14,16,143,10.2,57,2,2,1,4,0,0,16,40.7,2.5,0.0%
120,121,Laquon Treadwell (JAC),20,35,200,10.0,25,2,0,0,0,0,0,16,40.0,2.5,0.0%
121,122,Eli Rogers (FA),18,36,149,8.3,18,0,1,0,0,0,1,14,36.9,2.6,0.0%
122,123,Alex Erickson (CAR),12,16,180,15.0,37,3,1,5,16,0,1,16,35.6,2.2,0.0%
123,124,Damiere Byrd (CHI),10,17,105,10.5,31,2,2,1,12,0,0,8,33.7,4.2,0.1%
124,125,Brandon Marshall (FA),18,33,154,8.6,18,0,0,0,0,0,0,5,33.4,6.7,2.6%
125,126,Curtis Samuel (WAS),15,26,115,7.7,23,2,0,4,64,0,0,9,32.9,3.7,17.1%
126,127,Phillip Dorsett II (SEA),12,18,194,16.2,39,4,0,1,7,0,0,15,32.1,2.1,0.0%
127,128,Chris Conley (HOU),11,16,175,15.9,35,3,0,0,0,0,0,5,28.5,5.7,0.4%
128,129,Kamar Aiken (FA),15,44,133,8.9,21,1,0,0,0,0,0,15,28.3,1.9,0.0%
129,130,Josh Reynolds (DET),11,24,104,9.5,28,1,1,0,0,0,0,16,27.4,1.7,0.7%
130,131,Jordan Taylor (FA),13,20,142,10.9,30,2,0,0,0,0,0,10,27.2,2.7,0.0%
131,132,Tommylee Lewis (NO),10,15,116,11.6,52,2,1,2,14,0,1,15,27.0,1.8,0.0%
132,133,Louis Murphy (FA),8,17,121,15.1,40,2,1,0,0,0,0,7,26.1,3.7,0.0%
133,134,Tre McBride III (FA),8,15,144,18.0,45,3,0,0,0,0,0,8,22.4,2.8,0.0%
134,135,Jaydon Mickens (TB),6,11,77,12.8,41,1,2,0,0,0,2,10,21.7,2.2,0.0%
135,136,Brenton Bersin (FA),8,14,128,16.0,27,2,0,0,0,0,0,8,20.8,2.6,0.0%
136,137,Mike Williams (LAC),11,23,95,8.6,20,1,0,0,0,0,0,10,20.5,2.1,95.5%
137,138,Brandon Tate (FA),6,14,81,13.5,24,2,1,0,0,0,0,13,20.1,1.5,0.0%
138,139,Josh Malone (FA),6,17,63,10.5,25,1,1,2,2,0,0,11,18.5,1.7,0.0%
139,140,Chad Hansen (DET),9,17,94,10.4,24,1,0,0,0,0,0,15,18.4,1.2,0.0%
140,141,Travis Rudolph (FA),8,21,101,12.6,29,1,0,0,0,0,0,7,18.1,2.6,0.0%
141,142,Pharoh Cooper (NYG),11,19,84,7.6,26,1,0,1,6,0,1,16,18.0,1.1,0.0%
142,143,Michael Floyd (FA),10,17,78,7.8,19,0,0,0,0,0,0,11,17.8,1.6,0.0%
143,144,Breshad Perriman (TB),10,35,77,7.7,14,0,0,0,0,0,0,11,17.7,1.6,0.8%
144,145,Kasen Williams (FA),9,18,84,9.3,14,0,0,0,0,0,0,7,17.4,2.5,0.0%
145,146,ArDarius Stewart (FA),6,13,82,13.7,46,2,0,7,27,0,0,15,16.9,1.1,0.0%
146,147,Hunter Sharp (FA),5,9,54,10.8,21,1,1,0,0,0,0,3,16.4,5.5,0.0%
147,148,Maurice Harris (FA),4,6,62,15.5,36,1,1,0,0,0,0,6,16.2,2.7,0.0%
148,149,Darrius Heyward-Bey (FA),2,3,47,23.5,44,1,0,2,32,1,0,16,15.9,1.0,0.0%
149,150,Kaelin Clay (FA),6,20,85,14.2,28,1,0,3,27,0,1,13,15.2,1.2,0.0%
150,151,Willie Snead IV (CAR),8,16,92,11.5,26,2,0,0,0,0,1,11,15.2,1.4,0.1%
151,152,Amara Darboh (DEN),8,13,71,8.9,16,0,0,0,0,0,0,16,15.1,0.9,0.0%
152,153,Freddie Martino (FA),5,6,96,19.2,39,1,0,0,0,0,0,8,14.6,1.8,0.1%
153,154,Mike Thomas (CIN),5,7,93,18.6,50,1,0,0,0,0,0,8,14.3,1.8,0.1%
154,155,Marvin Hall (ATL),2,9,60,30.0,40,2,1,0,0,0,0,8,14.0,1.8,0.0%
155,156,Leonte Carroo (FA),7,14,69,9.9,21,1,0,0,0,0,0,14,13.9,1.0,0.0%
156,157,Brian Quick (FA),6,8,76,12.7,31,1,0,0,0,0,0,11,13.6,1.2,0.0%
157,158,Chris Thompson (FA),5,6,84,16.8,32,1,0,0,0,0,0,13,13.4,1.0,0.0%
158,159,Trevor Davis (FA),5,7,70,14.0,29,2,0,2,13,0,0,16,13.3,0.8,0.0%
159,160,Sammie Coates (FA),6,11,70,11.7,38,1,0,0,0,0,0,12,13.0,1.1,0.0%
160,161,Jaelen Strong (FA),3,4,38,12.7,19,0,1,0,0,0,0,2,12.8,6.4,0.0%
161,162,Tanner McEvoy (FA),5,9,113,22.6,53,2,0,0,0,0,1,15,12.3,0.8,0.0%
162,163,Justin Hunter (FA),4,10,23,5.8,7,0,1,0,0,0,0,7,12.3,1.8,0.0%
163,164,Brittan Golden (FA),5,9,70,14.0,29,2,0,0,0,0,0,13,12.0,0.9,0.0%
164,165,Bryce Treggs (FA),5,18,79,15.8,20,1,0,1,6,0,1,6,11.5,1.9,0.0%
165,166,Bobo Wilson (FA),1,1,18,18.0,18,0,1,3,8,0,0,3,9.6,3.2,0.1%
166,167,Chad Williams (FA),3,7,31,10.3,15,0,0,2,33,0,0,6,9.4,1.6,0.0%
167,168,Ryan Switzer (CLE),6,7,41,6.8,12,0,0,4,5,0,1,16,8.6,0.5,0.0%
168,169,Michael Clark (FA),4,14,41,10.3,19,0,0,0,0,0,0,2,8.1,4.1,0.0%
169,170,Markus Wheaton (FA),3,17,51,17.0,22,2,0,0,0,0,0,11,7.6,0.7,0.0%
170,171,Marcus Johnson (TEN),5,8,45,9.0,16,0,0,0,0,0,1,10,7.5,0.8,9.7%
171,172,Jared Abbrederis (FA),3,7,44,14.7,25,1,0,0,0,0,0,7,7.4,1.1,0.0%
172,173,Noah Brown (DAL),4,9,33,8.3,14,0,0,0,0,0,0,13,7.3,0.6,0.1%
173,174,Quan Bray (FA),3,4,39,13.0,22,1,0,0,0,0,0,9,6.9,0.8,0.0%
174,175,Tanner Gentry (BUF),3,6,35,11.7,15,0,0,0,0,0,0,4,6.5,1.6,0.0%
175,176,Vince Mayle (FA),0,1,0,0.0,0,0,0,2,2,1,0,16,6.2,0.4,0.0%
176,177,Nick Williams (FA),3,4,30,10.0,14,0,0,0,0,0,0,1,6.0,6.0,0.0%
177,178,Bernard Reedy (FA),2,2,21,10.5,15,0,0,3,17,0,0,11,5.8,0.5,0.0%
178,179,Chris Matthews (FA),3,6,25,8.3,12,0,0,0,0,0,0,6,5.5,0.9,0.0%
179,180,JoJo Natson (CLE),2,5,18,9.0,19,0,0,1,15,0,0,7,5.3,0.8,0.0%
180,181,Jehu Chesson (FA),2,4,18,9.0,10,0,0,0,0,0,0,12,3.8,0.3,0.0%
181,182,Jordan Leslie (FA),1,1,26,26.0,26,1,0,0,0,0,0,2,3.6,1.8,0.0%
182,183,DeAndrew White (FA),1,7,24,24.0,24,1,0,0,0,0,0,2,3.4,1.7,0.0%
183,184,Isaiah McKenzie (BUF),4,13,29,7.3,14,0,0,1,4,0,2,11,3.3,0.3,0.2%
184,185,Darius Powe (FA),2,4,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,0.0%
185,186,Jeff Janis (FA),2,5,12,6.0,12,0,0,0,0,0,0,16,3.2,0.2,0.0%
186,187,Shelton Gibson (CAR),2,3,11,5.5,6,0,0,0,0,0,0,5,3.1,0.6,0.0%
187,188,Allen Robinson II (CHI),1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,70.9%
188,189,Kevin White (FA),2,4,6,3.0,6,0,0,0,0,0,0,1,2.6,2.6,0.0%
189,190,Arrelious Benn (FA),1,2,12,12.0,12,0,0,0,0,0,0,9,2.2,0.2,0.0%
190,191,Harry Douglas (FA),1,3,8,8.0,8,0,0,0,0,0,0,2,1.8,0.9,0.0%
191,192,Cobi Hamilton (FA),1,6,8,8.0,8,0,0,0,0,0,0,3,1.8,0.6,0.0%
192,193,Eric Weems (FA),1,2,5,5.0,5,0,0,1,0,0,0,16,1.5,0.1,0.0%
193,194,Larry Pinkard (FA),1,1,5,5.0,5,0,0,0,0,0,0,4,1.5,0.4,0.0%
194,195,Max McCaffrey (FA),1,1,4,4.0,4,0,0,0,0,0,0,5,1.4,0.3,0.0%
195,196,Charone Peake (FA),1,1,3,3.0,3,0,0,0,0,0,0,3,1.3,0.4,0.0%
196,197,Matt Hazel (FA),1,1,1,1.0,1,0,0,0,0,0,0,4,1.1,0.3,0.0%
197,198,Andre Roberts (LAC),1,4,12,12.0,12,0,0,0,0,0,1,16,0.2,0.0,0.0%
198,199,Kalif Raymond (DET),1,1,12,12.0,12,0,0,1,-1,0,1,8,0.1,0.0,6.4%
199,200,Kawaan Baker (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
200,201,Steven Sims Jr. (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
201,202,Deonte Harris (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,12.9%
202,203,Malik Henry (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
203,204,D.J. Montgomery (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
204,205,Thomas Ives (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
205,206,Osirus Mitchell (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
206,207,Alex Bachman (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
207,208,Nsimba Webster (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
208,209,Jalen Guyton (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
209,210,Jason Moore Jr. (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
210,211,Jayson Stanley (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
211,212,Miles Boykin (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
212,213,Darius Slayton (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.7%
213,214,Quinton Bell (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
214,215,Juwann Winfree (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
215,216,Ashton Dulin (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
216,217,Rico Bussey (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
217,218,Brandon Smith (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
218,219,Scotty Miller (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
219,220,Bryan Edwards (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,18.1%
220,221,Tyler Johnson (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.0%
221,222,Chase Claypool (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,85.2%
222,223,Stanley Morgan Jr. (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
223,224,Myron Mitchell (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
224,225,KeeSean Johnson (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
225,226,Landen Akers (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
226,227,Diontae Johnson (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.9%
227,228,Mike Strachan (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
228,229,Bisi Johnson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
229,230,Olamide Zaccheaus (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9%
230,231,Malik Taylor (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
231,232,Kabion Ento (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
232,233,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
233,234,Javon McKinley (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
234,235,Trinity Benson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
235,236,John Ursua (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
236,237,Tyron Johnson (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
237,238,Jeff Smith (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
238,239,Penny Hart (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
239,240,Trenton Irwin (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
240,241,Tom Kennedy (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
241,242,Mason Kinsey (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
242,243,Lawrence Cager (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
243,244,Tyrie Cleveland (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
244,245,Trishton Jackson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
245,246,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
246,247,Binjimen Victor (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
247,248,Aaron Parker (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
