,Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
,Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
0,1,Travis Kelce (KC),62,89,747,12.0,46,0,5,0,0,0,1,10,164.7,16.5,100.0%
1,2,Mark Andrews (BAL),48,69,623,13.0,41,0,4,0,0,0,0,9,138.3,15.4,99.7%
2,3,Mike Gesicki (MIA),44,70,529,12.0,40,0,2,0,0,0,0,10,110.9,11.1,92.9%
3,4,Hunter Henry (NE),31,42,353,11.4,33,0,7,0,0,0,0,10,108.3,10.8,70.8%
4,5,T.J. Hockenson (DET),48,65,448,9.3,33,0,2,0,0,0,0,9,106.8,11.9,96.0%
5,6,Kyle Pitts (ATL),40,64,606,15.2,39,0,1,0,0,0,0,9,106.6,11.8,98.8%
6,7,Darren Waller (LV),44,71,494,11.2,33,0,2,0,0,0,0,8,105.4,13.2,99.8%
7,8,Dalton Schultz (DAL),38,51,438,11.5,30,0,3,0,0,0,0,9,99.8,11.1,80.2%
8,9,Noah Fant (DEN),42,59,379,9.0,26,0,3,0,0,0,0,9,97.9,10.9,79.5%
9,10,Tyler Higbee (LAR),38,51,344,9.1,37,0,3,0,0,0,0,10,90.4,9.0,77.9%
10,11,Tyler Conklin (MIN),35,49,353,10.1,40,0,3,0,0,0,0,9,88.3,9.8,39.6%
11,12,Zach Ertz (ARI),32,51,370,11.6,47,0,3,1,4,0,0,10,87.4,8.7,71.2%
12,13,C.J. Uzomah (CIN),25,28,313,12.5,55,0,5,0,0,0,0,9,86.3,9.6,19.1%
13,14,Dallas Goedert (PHI),29,39,429,14.8,38,0,2,0,0,0,0,9,85.9,9.5,83.3%
14,15,Dawson Knox (BUF),22,28,303,13.8,53,0,5,0,0,0,0,7,84.3,12.0,74.6%
15,16,Pat Freiermuth (PIT),32,42,276,8.6,24,0,4,0,0,0,1,9,81.6,9.1,54.8%
16,17,George Kittle (SF),30,43,378,12.6,39,0,2,1,9,0,1,6,78.7,13.1,98.6%
17,18,Dan Arnold (JAC),34,51,399,11.7,28,0,0,0,0,0,1,9,73.9,8.2,41.0%
18,19,Jared Cook (LAC),28,45,318,11.4,29,0,2,0,0,0,0,9,73.8,8.2,54.2%
19,20,David Njoku (CLE),22,31,352,16.0,71,0,2,0,0,0,0,9,69.2,7.7,6.4%
20,21,Mo Alie-Cox (IND),15,28,211,14.1,28,0,4,0,0,0,0,10,60.1,6.0,5.4%
21,22,Austin Hooper (CLE),24,35,208,8.7,34,0,2,0,0,0,0,10,58.8,5.9,21.6%
22,23,Rob Gronkowski (TB),16,21,184,11.5,26,0,4,0,0,0,0,4,58.4,14.6,88.0%
23,24,Evan Engram (NYG),26,36,224,8.6,30,0,2,1,-3,0,1,7,58.1,8.3,29.2%
24,25,Ricky Seals-Jones (WAS),23,35,230,10.0,39,0,2,0,0,0,0,7,58.0,8.3,10.2%
25,26,Cole Kmet (CHI),28,44,284,10.1,25,0,0,1,0,0,0,9,56.4,6.3,19.2%
26,27,Robert Tonyan (GB),18,29,204,11.3,33,0,2,0,0,0,0,8,50.4,6.3,23.1%
27,28,Gerald Everett (SEA),22,25,198,9.0,41,0,1,2,7,0,0,7,48.5,6.9,12.3%
28,29,Jonnu Smith (NE),21,34,193,9.2,28,0,1,4,20,0,0,9,48.3,5.4,27.4%
29,30,Jack Doyle (IND),17,27,167,9.8,34,0,2,0,0,0,0,10,47.7,4.8,1.0%
30,31,Geoff Swaim (TEN),19,26,131,6.9,26,0,2,0,0,0,0,10,44.1,4.4,0.7%
31,32,Donald Parham Jr. (LAC),11,14,131,11.9,22,0,3,0,0,0,0,9,44.1,4.9,0.7%
32,33,MyCole Pruitt (TEN),11,13,129,11.7,22,0,3,0,0,0,0,9,43.9,4.9,0.1%
