,Unnamed: 0_level_0,Unnamed: 1_level_0,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,MISC,MISC,MISC,MISC
33,34,Latavius Murray (BAL),146,656,4.5,36,0,4,23,26,176,7.7,1,0,15,136.2,9.1,31.7%
34,35,Leonard Fournette (TB),97,367,3.8,46,0,6,36,47,233,6.5,0,0,13,132.0,10.2,97.5%
35,36,Darrell Henderson Jr. (LAR),138,624,4.5,40,0,5,16,24,159,9.9,1,0,15,130.3,8.7,98.6%
36,37,Gus Edwards (BAL),144,723,5.0,36,0,6,9,13,129,14.3,0,1,16,128.2,8.0,10.6%
37,38,Jamaal Williams (DET),119,505,4.2,25,0,2,31,35,236,7.6,1,0,14,127.1,9.1,43.4%
38,39,Jerick McKinnon (KC),81,319,3.9,55,0,5,33,46,253,7.7,1,0,16,126.2,7.9,1.5%
39,40,Adrian Peterson (TEN),156,604,3.9,38,0,7,12,18,101,8.4,0,0,16,124.5,7.8,45.1%
40,41,Tony Pollard (DAL),101,435,4.3,42,0,4,28,40,193,6.9,1,0,16,120.8,7.6,67.0%
41,42,James White (NE),35,121,3.5,10,0,2,49,62,375,7.7,1,0,14,116.6,8.3,9.2%
42,43,Malcolm Brown (MIA),101,419,4.1,19,0,5,23,33,162,7.0,0,1,16,109.1,6.8,3.1%
43,44,Rex Burkhead (HOU),67,274,4.1,18,0,3,25,33,192,7.7,3,0,10,107.6,10.8,0.8%
44,45,Cam Akers (LAR),145,625,4.3,61,0,2,11,14,123,11.2,1,1,12,101.8,8.5,4.8%
45,46,Zack Moss (BUF),112,481,4.3,31,0,4,14,18,95,6.8,1,0,13,101.6,7.8,79.8%
46,47,Frank Gore (FA),187,653,3.5,17,0,2,16,19,89,5.6,0,1,15,100.2,6.7,12.1%
47,48,Raheem Mostert (SF),104,521,5.0,80,0,2,16,19,156,9.8,1,1,8,99.7,12.5,14.0%
48,49,Joe Mixon (CIN),119,428,3.6,34,0,3,21,26,138,6.6,1,1,6,99.6,16.6,99.7%
49,50,Boston Scott (PHI),80,374,4.7,56,0,1,25,36,212,8.5,1,0,16,95.6,6.0,22.1%
50,51,Brian Hill (CLE),100,465,4.7,62,0,1,25,30,199,8.0,0,1,16,95.4,6.0,0.1%
51,52,Kalen Ballage (PIT),91,303,3.3,17,0,3,29,37,166,5.7,0,0,11,93.9,8.5,0.2%
52,53,Damien Harris (NE),137,691,5.0,41,0,2,5,7,52,10.4,0,0,10,91.3,9.1,92.0%
53,54,Christian McCaffrey (CAR),59,225,3.8,15,0,5,17,19,149,8.8,1,0,3,90.3,30.1,99.9%
54,55,Alexander Mattison (MIN),96,434,4.5,25,0,2,13,15,125,9.6,1,0,13,86.9,6.7,43.7%
55,56,Devontae Booker (NYG),93,423,4.5,43,0,3,17,21,84,4.9,0,0,16,85.7,5.4,49.0%
56,57,Carlos Hyde (JAC),81,356,4.4,50,0,4,16,20,93,5.8,0,0,10,84.9,8.5,12.9%
57,58,Duke Johnson Jr. (MIA),77,235,3.1,23,0,1,28,35,249,8.9,1,2,11,84.4,7.7,0.1%
58,59,Kyle Juszczyk (SF),17,64,3.8,10,0,2,19,29,202,10.6,4,0,16,81.6,5.1,1.1%
59,60,Joshua Kelley (LAC),111,354,3.2,33,0,2,23,23,148,6.4,0,2,14,81.2,5.8,0.5%
60,61,Sony Michel (LAR),79,449,5.7,48,0,1,7,9,114,16.3,1,0,9,75.3,8.4,25.7%
61,62,Benny Snell Jr. (PIT),111,368,3.3,30,0,4,10,14,61,6.1,0,1,16,74.9,4.7,0.8%
62,63,Le'Veon Bell (FA),82,328,4.0,16,0,2,16,20,138,8.6,0,0,11,74.6,6.8,3.9%
63,64,Kerryon Johnson (FA),52,181,3.5,14,0,2,19,26,187,9.8,1,1,16,71.8,4.5,0.1%
64,65,Salvon Ahmed (MIA),75,319,4.3,31,0,3,11,14,61,5.5,0,0,6,69.0,11.5,3.7%
65,66,Phillip Lindsay (HOU),118,502,4.3,55,0,1,7,14,28,4.0,0,0,11,66.0,6.0,10.4%
66,67,Samaje Perine (CIN),63,301,4.8,46,0,3,11,12,66,6.0,0,0,16,65.7,4.1,7.0%
67,68,Justin Jackson (LAC),59,270,4.6,36,0,0,19,24,173,9.1,0,0,9,65.3,7.3,1.3%
68,69,Ty Johnson (NYJ),54,254,4.7,34,0,1,16,21,99,6.2,1,0,13,63.3,4.9,19.4%
69,70,Jordan Wilkins (JAC),84,308,3.7,22,0,1,12,16,105,8.8,0,0,15,61.3,4.1,0.0%
70,71,Ito Smith (FA),63,268,4.3,24,0,1,17,26,75,4.4,0,0,14,57.3,4.1,0.0%
71,72,Dion Lewis (FA),29,115,4.0,19,0,2,19,30,127,6.7,1,2,16,57.2,3.6,2.0%
72,73,DeeJay Dallas (SEA),34,108,3.2,13,0,2,17,20,111,6.5,1,0,12,56.9,4.7,0.8%
73,74,Peyton Barber (LV),94,258,2.7,15,0,4,4,7,12,3.0,0,0,16,55.0,3.4,1.0%
74,75,Darrel Williams (KC),39,169,4.3,13,0,1,18,26,116,6.4,0,0,16,54.5,3.4,84.3%
75,76,Mark Ingram II (NO),72,299,4.2,30,0,2,6,8,50,8.3,0,0,11,52.9,4.8,80.7%
76,77,La'Mical Perine (NYJ),64,232,3.6,20,0,2,11,15,63,5.7,0,0,10,52.5,5.3,0.2%
77,78,Jalen Richard (LV),22,123,5.6,20,0,1,19,23,138,7.3,0,0,13,51.1,3.9,0.2%
78,79,Jeremy McNichols (TEN),47,204,4.3,20,0,1,12,17,55,4.6,0,0,16,43.9,2.7,25.1%
79,80,Chris Thompson (FA),7,20,2.9,5,0,0,20,23,146,7.3,1,0,8,42.6,5.3,0.0%
80,81,Matt Breida (BUF),59,254,4.3,24,0,0,9,10,96,10.7,0,1,12,42.0,3.5,1.6%
81,82,Alfred Morris (NYG),55,238,4.3,20,0,1,3,4,19,6.3,1,0,9,40.7,4.5,0.0%
82,83,AJ Dillon (GB),46,242,5.3,30,0,2,2,2,21,10.5,0,0,11,40.3,3.7,93.4%
83,84,Royce Freeman (HOU),35,170,4.9,23,0,0,12,13,81,6.8,0,0,16,37.1,2.3,0.7%
84,85,Josh Adams (NO),29,157,5.4,25,0,2,6,8,29,4.8,0,0,8,36.6,4.6,0.0%
85,86,Rodney Smith (FA),41,156,3.8,13,0,1,9,11,59,6.6,0,0,7,36.5,5.2,0.1%
86,87,Devonta Freeman (BAL),54,172,3.2,14,0,1,7,10,58,8.3,0,0,5,36.0,7.2,49.9%
87,88,Darwin Thompson (TB),27,97,3.6,14,0,1,7,11,65,9.3,1,1,13,33.2,2.6,0.0%
88,89,Travis Homer (SEA),25,88,3.5,12,0,0,9,10,90,10.0,1,0,9,32.8,3.6,0.9%
89,90,JaMycal Hasty (SF),39,148,3.8,20,0,1,7,8,33,4.7,0,0,8,31.1,3.9,0.9%
90,91,Jordan Howard (PHI),35,60,1.7,11,0,4,1,1,-3,-3.0,0,0,7,30.7,4.4,27.2%
91,92,Ameer Abdullah (CAR),8,42,5.3,13,0,0,8,9,58,7.3,2,0,16,30.0,1.9,0.3%
92,93,Dare Ogunbowale (JAC),32,145,4.5,25,0,0,10,20,54,5.4,0,0,14,29.9,2.1,0.1%
93,94,Alec Ingold (LV),3,4,1.3,3,0,0,12,17,110,9.2,1,0,16,29.4,1.8,0.1%
94,95,LeSean McCoy (FA),10,31,3.1,14,0,0,15,19,101,6.7,0,0,10,28.2,2.8,2.0%
95,96,Tyler Ervin (FA),13,67,5.2,21,0,0,11,15,84,7.6,0,0,8,26.1,3.3,0.0%
96,97,C.J. Ham (MIN),5,18,3.6,10,0,0,8,14,97,12.1,1,0,15,25.5,1.7,0.1%
97,98,Ke'Shawn Vaughn (TB),26,109,4.2,19,0,0,5,10,34,6.8,1,1,10,23.3,2.3,0.1%
98,99,Anthony McFarland Jr. (PIT),33,113,3.4,20,0,0,6,10,54,9.0,0,0,11,22.7,2.1,0.6%
99,100,Patrick Laird (MIA),13,72,5.5,17,0,0,10,12,68,6.8,0,1,16,22.0,1.4,0.0%
100,101,Trayveon Williams (CIN),26,157,6.0,55,0,0,5,5,30,6.0,0,1,10,21.7,2.2,0.1%
101,102,Antonio Williams (BUF),12,63,5.3,18,0,2,1,1,20,20.0,0,0,1,21.3,21.3,0.0%
102,103,Alex Collins (SEA),18,77,4.3,13,0,2,1,2,4,4.0,0,0,3,21.1,7.0,54.8%
103,104,Corey Clement (DAL),21,75,3.6,7,0,1,5,6,25,5.0,0,0,15,21.0,1.4,0.1%
104,105,D'Ernest Johnson (CLE),33,166,5.0,28,0,0,3,4,14,4.7,0,0,16,21.0,1.3,66.6%
105,106,Ryan Nall (CHI),3,0,0.0,0,0,0,8,9,67,8.4,1,0,15,20.7,1.4,0.0%
106,107,Troymaine Pope (FA),15,76,5.1,26,0,0,8,10,42,5.3,0,0,6,19.8,3.3,0.0%
107,108,Keith Smith (ATL),4,7,1.8,3,0,0,11,15,59,5.4,0,0,16,17.6,1.1,0.0%
108,109,Tarik Cohen (CHI),14,74,5.3,17,0,0,6,9,41,6.8,0,0,3,17.5,5.8,4.2%
109,110,Jakob Johnson (NE),0,0,0.0,0,0,0,8,9,35,4.4,1,0,16,17.5,1.1,0.0%
110,111,DeAndre Washington (FA),31,91,2.9,16,0,0,5,10,30,6.0,0,0,4,17.1,4.3,11.0%
111,112,D'Onta Foreman (TEN),22,95,4.3,15,0,0,1,1,5,5.0,1,0,6,17.0,2.8,58.8%
112,113,Patrick Ricard (BAL),1,-1,-1.0,0,0,0,9,12,45,5.0,1,1,15,17.0,1.1,0.1%
113,114,Reggie Bonnafon (CAR),12,69,5.8,22,0,0,2,2,18,9.0,1,0,2,16.7,8.4,0.0%
114,115,Jaylen Samuels (HOU),9,28,3.1,6,0,0,9,14,46,5.1,0,0,14,16.4,1.2,0.1%
115,116,T.J. Yeldon (FA),10,70,7.0,34,0,0,1,4,22,22.0,1,0,3,16.2,5.4,0.0%
116,117,Darrynton Evans (TEN),14,54,3.9,9,0,0,2,4,27,13.5,1,0,5,16.1,3.2,0.9%
117,118,Ty Montgomery (NO),19,101,5.3,36,0,0,3,6,27,9.0,0,0,6,15.8,2.6,0.1%
118,119,Saquon Barkley (NYG),19,34,1.8,18,0,0,6,9,60,10.0,0,0,2,15.4,7.7,98.4%
119,120,Mike Boone (DEN),11,59,5.4,19,0,1,2,2,10,5.0,0,0,16,14.9,0.9,0.1%
120,121,Devine Ozigbo (JAC),1,1,1.0,1,0,0,9,9,42,4.7,0,0,8,13.3,1.7,0.0%
121,122,Justice Hill (FA),12,60,5.0,19,0,0,5,5,20,4.0,0,0,12,13.0,1.1,0.1%
122,123,C.J. Prosise (FA),10,19,1.9,7,0,0,5,5,18,3.6,1,1,10,12.7,1.3,0.0%
123,124,Tevin Coleman (NYJ),28,53,1.9,12,0,0,4,5,34,8.5,0,0,8,12.7,1.6,2.9%
124,125,J.J. Taylor (NE),23,110,4.8,28,0,0,1,2,4,4.0,0,0,6,12.4,2.1,1.7%
125,126,Theo Riddick (FA),6,14,2.3,11,0,0,5,6,43,8.6,0,0,5,10.7,2.1,0.0%
126,127,Reggie Gilliam (BUF),0,0,0.0,0,0,0,2,2,16,8.0,1,0,14,9.6,0.7,0.0%
127,128,Artavis Pierce (CHI),6,34,5.7,23,0,1,0,0,0,0.0,0,0,5,9.4,1.9,0.0%
128,129,Michael Burton (KC),7,18,2.6,7,0,0,4,4,28,7.0,0,0,15,8.6,0.6,0.1%
129,130,Marlon Mack (IND),4,26,6.5,18,0,0,3,3,30,10.0,0,0,1,8.6,8.6,2.3%
130,131,Anthony Sherman (FA),3,8,2.7,6,0,0,1,2,5,5.0,1,0,12,8.3,0.7,0.0%
131,132,Jonathan Ward (ARI),0,0,0.0,0,0,0,1,1,11,11.0,1,0,14,8.1,0.6,0.1%
132,133,Khari Blasingame (TEN),0,0,0.0,0,0,0,4,5,39,9.8,0,0,15,7.9,0.5,0.0%
133,134,Trenton Cannon (SF),10,33,3.3,13,0,0,3,3,16,5.3,0,0,14,7.9,0.6,0.1%
134,135,Buddy Howell (LAR),16,64,4.0,9,0,0,1,2,3,3.0,0,0,14,7.7,0.6,0.0%
135,136,Alex Armah Jr. (NO),6,9,1.5,3,0,0,5,9,18,3.6,0,0,16,7.7,0.5,0.0%
136,137,Dontrell Hilliard (TEN),9,48,5.3,19,0,0,1,1,2,2.0,0,0,7,6.0,0.9,0.1%
137,138,Elijhaa Penny (NYG),6,15,2.5,5,0,0,2,3,20,10.0,0,0,14,5.5,0.4,0.1%
138,139,Jonathan Williams (NYG),1,5,5.0,5,0,0,4,4,21,5.3,0,1,5,4.6,0.9,0.0%
139,140,Austin Walter (NYJ),1,3,3.0,3,0,0,1,1,27,27.0,0,0,4,4.0,1.0,0.0%
140,141,Andy Janovich (CLE),2,4,2.0,2,0,0,2,5,13,6.5,0,0,14,3.7,0.3,0.1%
141,142,Rashaad Penny (SEA),11,34,3.1,7,0,0,0,0,0,0.0,0,0,3,3.4,1.1,8.9%
142,143,Bo Scarbrough (LV),6,31,5.2,12,0,0,0,0,0,0.0,0,0,1,3.1,3.1,0.0%
143,144,Chandler Cox (FA),0,0,0.0,0,0,0,2,2,9,4.5,0,0,8,2.9,0.4,0.0%
144,145,Jason Huntley (PHI),5,19,3.8,10,0,0,1,2,0,0.0,0,0,5,2.9,0.6,0.0%
145,146,Lamar Miller (FA),0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,0.0%
146,147,LeVante Bellamy (DEN),4,11,2.8,8,0,0,1,1,5,5.0,0,0,5,2.6,0.5,0.0%
147,148,Scottie Phillips (HOU),2,9,4.5,5,0,0,1,1,7,7.0,0,0,8,2.6,0.3,0.0%
148,149,Rico Dowdle (DAL),7,24,3.4,7,0,0,0,0,0,0.0,0,0,15,2.4,0.2,0.0%
149,150,D.J. Foster (FA),2,2,1.0,2,0,0,1,1,7,7.0,0,0,10,1.9,0.2,0.0%
150,151,Gabe Nabers (LAC),2,7,3.5,4,0,0,5,7,25,5.0,2,0,16,1.8,0.1,0.1%
151,152,Craig Reynolds (DET),1,4,4.0,4,0,0,1,1,3,3.0,0,0,2,1.7,0.9,0.0%
152,153,Cullen Gillaspia (NYG),0,0,0.0,0,0,0,1,1,6,6.0,0,0,7,1.6,0.2,0.0%
153,154,Dwayne Washington (NO),8,15,1.9,5,0,0,0,0,0,0.0,0,0,11,1.5,0.1,0.1%
154,155,Tony Jones Jr. (NO),3,13,4.3,6,0,0,0,0,0,0.0,0,0,1,1.3,1.3,3.2%
155,156,Senorise Perry (FA),2,9,4.5,6,0,0,0,0,0,0.0,0,0,7,0.9,0.1,0.0%
156,157,Dexter Williams (CLE),2,8,4.0,5,0,0,0,0,0,0.0,0,0,3,0.8,0.3,0.0%
157,158,Tony Brooks-James (FA),3,4,1.3,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%
158,159,Qadree Ollison (ATL),1,3,3.0,3,0,0,0,0,0,0.0,0,0,3,0.3,0.1,0.3%
159,160,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
160,161,Raymond Calais (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,4,0.0,0.0,0.0%
161,162,Ty'Son Williams (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.9%
162,163,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
163,164,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
164,165,Xavier Jones (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,13,0.0,0.0,0.3%
165,166,Adrian Killins Jr. (DEN),1,-12,-12.0,0,0,0,1,1,2,2.0,0,0,1,0.0,0.0,0.0%
166,167,Larry Rountree III (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%
167,168,Patrick Taylor Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%
168,169,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%
169,170,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
170,171,Josh Hokit (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
171,172,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
172,173,Nathan Cottrell (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,8,0.0,0.0,0.0%
173,174,Jake Bargas (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%
174,175,Jermar Jefferson (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%
175,176,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
176,177,Sewo Olonilua (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0.0%
177,178,Malcolm Perry (FA),3,5,1.7,6,0,0,9,13,92,10.2,1,0,9,0.0,0.0,0.0%
178,179,Pete Guerriero (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
179,180,Giovanni Ricci (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
180,181,Chuba Hubbard (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,42.1%
181,182,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%
182,183,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
183,184,Darius Bradwell (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,2,0.0,0.0,0.0%
184,185,John Lovett (FA),3,6,2.0,4,0,0,0,0,0,0.0,0,0,8,0.0,0.0,0.0%
185,186,Johnny Stanton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%
186,187,Dalyn Dawkins (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
187,188,Godwin Igwebuike (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%
188,189,Jason Cabinda (DET),1,0,0.0,0,0,0,2,3,8,4.0,0,0,16,0.0,0.0,0.0%
189,190,Nick Bawden (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
190,191,Donnie Ernsberger (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
191,192,Darius Anderson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
192,193,Jeremy Cox (FA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,7,0.0,0.0,0.0%
193,194,Derrick Gore (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.7%
194,195,Travis Etienne Jr. (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.5%
195,196,Najee Harris (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%
196,197,Kylin Hill (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
197,198,Eno Benjamin (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.9%
198,199,Caleb Huntley (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
199,200,Michael Warren II (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%
200,201,Trey Sermon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.4%
201,202,Javon Leake (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%
202,203,Tavien Feaster (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
203,204,Trevon Wesco (NYJ),1,0,0.0,0,0,0,1,2,5,5.0,0,0,12,0.0,0.0,0.0%
204,205,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%
205,206,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
206,207,Ryquell Armstead (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
207,208,Andrew Beck (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,10,0.0,0.0,0.0%
208,209,Damarea Crockett (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
209,210,Mike Weber (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
210,211,Kerrith Whyte Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
211,212,Sutton Smith (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
212,213,Elijah Mitchell (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.3%
213,214,Chris Evans (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%
214,215,Khalil Herbert (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,29.5%
215,216,Javian Hawkins (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
216,217,Javonte Williams (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,84.1%
217,218,Michael Carter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,89.7%
218,219,Rhamondre Stevenson (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,54.5%
219,220,Kene Nwangwu (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
220,221,Tory Carter (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
221,222,Kenneth Gainwell (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.6%
222,223,Gary Brightwell (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
223,224,Gerrid Doaks (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
224,225,Mason Stokke (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
225,226,Spencer Brown (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
226,227,Jake Funk (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
227,228,JaQuan Hardy (DAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
228,229,A.J. Rose Jr. (MIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
