,Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
41,42,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
42,43,Chase Harrell (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
43,44,Reggie Gilliam (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
44,45,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
45,46,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
46,47,Tommy Hudson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
47,48,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
48,49,Tyler Davis (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
49,50,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
50,51,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
51,52,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
52,53,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
53,54,Pat Freiermuth (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,54.8%
54,55,Kyle Pitts (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.8%
55,56,Tommy Stevens (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
56,57,Giovanni Ricci (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
57,58,Hunter Bryant (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
58,59,Mitchell Wilcox (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
59,60,Jared Pinkney (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
60,61,Jake Breeland (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
61,62,Colby Parkinson (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
62,63,Adam Trautman (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.4%
63,64,Devin Asiasi (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
64,65,Josiah Deguara (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
65,66,Luke Farrell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
66,67,Noah Gray (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
67,68,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
68,69,Juwan Johnson (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.0%
69,70,Dalton Keene (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
70,71,Thaddeus Moss (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
71,72,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
72,73,Charlie Taumoepeau (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
73,74,Charlie Woerner (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
74,75,Noah Togiai (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
75,76,Ben Ellefson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
76,77,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
77,78,Drew Sample (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
78,79,Alex Smith (FA),3,6,12,4.0,7,0,1,0,0,0,0,16,0.0,0.0,0.0%
79,80,Josh Oliver (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
80,81,Colin Thompson (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
81,82,Dan Arnold (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,41.0%
82,83,Mark Andrews (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,99.7%
83,84,Dallas Goedert (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,83.3%
84,85,Mike Gesicki (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,92.9%
85,86,Troy Fumagalli (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
86,87,Hayden Hurst (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.5%
87,88,Dalton Schultz (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,80.2%
88,89,Ricky Seals-Jones (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,10.2%
89,90,Jacob Hollister (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
90,91,Mason Schreck (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
91,92,Cethan Carter (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
92,93,Bug Howard (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
93,94,Mo Alie-Cox (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,5.4%
94,95,Darrell Daniels (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
95,96,Blake Jarwin (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.4%
96,97,Eric Saubert (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
97,98,Johnny Mundt (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
98,99,Pharaoh Brown (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
99,100,Jason Croom (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
100,101,Anthony Firkser (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.9%
101,102,Ian Thomas (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
102,103,Jesper Horsted (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
103,104,Codey McElroy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
104,105,Will Dissly (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%
105,106,Jaeden Graham (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
106,107,Hakeem Butler (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
107,108,Albert Okwuegbunam (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%
108,109,T.J. Hockenson (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,96.0%
109,110,Kaden Smith (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
110,111,Tommy Sweeney (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%
111,112,Daniel Helm (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
112,113,Foster Moreau (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7%
113,114,Brandon Dillon (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
114,115,Kendall Blanton (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
115,116,Ross Dwelley (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
116,117,Jordan Akins (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5%
117,118,David Wells (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
118,119,Ethan Wolf (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
119,120,Durham Smythe (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
120,121,Noah Fant (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,79.5%
121,122,Chris Herndon IV (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2%
122,123,Ryan Izzo (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
123,124,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
124,125,Tyler Conklin (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,39.6%
125,126,Jordan Franks (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
126,127,Kevin Rader (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
127,128,Donnie Ernsberger (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
128,129,Tanner Hudson (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
129,130,Tre' McKitty (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
130,131,Kenny Yeboah (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
131,132,Quintin Morris (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
132,133,Nick Eubanks (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
133,134,Pro Wells (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
134,135,Miller Forristall (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
135,136,John Bates (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
136,137,Tony Poljan (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
137,138,Kylen Granson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
138,139,Matt Bushman (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
139,140,Hunter Long (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
140,141,Tommy Tremble (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%
141,142,Dominique Dafney (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
142,143,Hunter Thedford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
143,144,Dylan Soehner (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
144,145,Hunter Kampmoyer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
145,146,Zach Davidson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
146,147,John Raine (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
147,148,Shaun Beyer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
148,149,Bernhard Seikovits (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
149,150,Shane Zylstra (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
150,151,Briley Moore-McKinney (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
151,152,Noah Grey (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
152,153,Kalif Jackson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
153,154,Sal Cannella (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
154,155,Michael Jacobson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
155,156,Mark Vital Jr. (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
156,157,Brock Wright (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
157,158,Jack Stoll (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
158,159,Sammis Reyes (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
159,160,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
160,161,Robert Tonyan (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,23.1%
161,162,Evan Engram (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,29.2%
162,163,Antony Auclair (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
163,164,Luke Stocker (MIN),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
164,165,Julius Thomas (FA),65,90,788,12.1,74,10,12,0,0,0,0,14,0.0,0.0,0.0%
165,166,D.J. Williams (FA),0,2,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
166,167,Niles Paul (FA),4,8,51,12.8,25,1,0,0,0,0,0,15,0.0,0.0,0.0%
167,168,Charles Clay (FA),69,102,759,11.0,67,10,6,7,15,1,0,16,0.0,0.0,0.0%
168,169,Richard Gordon (FA),1,1,3,3.0,3,0,0,0,0,0,0,2,0.0,0.0,0.0%
169,170,Ryan Taylor (FA),6,9,30,5.0,8,0,0,0,0,0,0,14,0.0,0.0,0.0%
170,171,Daniel Hardy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
171,172,Weslye Saunders (FA),4,11,46,11.5,18,0,0,0,0,0,0,6,0.0,0.0,0.0%
172,173,Konrad Reuland (FA),1,3,7,7.0,7,0,0,0,0,0,0,10,0.0,0.0,0.0%
173,174,Rob Housler (FA),39,57,454,11.6,31,7,1,0,0,0,0,13,0.0,0.0,0.0%
174,175,Richie Brockel (FA),1,1,12,12.0,12,0,0,1,1,0,1,16,0.0,0.0,0.0%
175,176,Kyle Adams (FA),0,0,0,0.0,0,0,0,0,0,0,0,6,0.0,0.0,0.0%
176,177,Allen Reisner (FA),5,9,40,8.0,16,0,0,0,0,0,0,5,0.0,0.0,0.0%
177,178,Jeff Cumberland (FA),26,39,398,15.3,47,7,4,0,0,0,0,15,0.0,0.0,0.0%
178,179,Jeron Mastrud (FA),6,13,88,14.7,41,1,0,0,0,0,0,16,0.0,0.0,0.0%
179,180,Jake Ballard (FA),7,9,75,10.7,29,1,2,0,0,0,0,8,0.0,0.0,0.0%
180,181,Dominique Curry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
181,182,Jordan Cameron (FA),80,118,917,11.5,53,11,7,0,0,0,0,15,0.0,0.0,0.1%
182,183,Lance Kendricks (FA),32,46,258,8.1,21,1,4,0,0,0,0,15,0.0,0.0,0.0%
183,184,Ed Dickson (FA),25,43,273,10.9,43,2,1,0,0,0,0,16,0.0,0.0,0.0%
184,185,Tony Moeaki (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
185,186,Marquez Branson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
186,187,Michael Hoomanawanui (FA),12,19,136,11.3,19,0,1,0,0,0,0,13,0.0,0.0,0.1%
187,188,Clay Harbor (FA),24,35,292,12.2,31,5,2,0,0,0,1,16,0.0,0.0,0.0%
188,189,Jim Dray (FA),26,32,215,8.3,18,0,2,0,0,0,1,16,0.0,0.0,0.0%
189,190,Scott Chandler (FA),53,81,655,12.4,33,10,2,0,0,0,1,16,0.0,0.0,0.0%
190,191,John Nalbone (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
191,192,Michael Palmer (FA),1,1,8,8.0,8,0,0,0,0,0,0,16,0.0,0.0,0.0%
192,193,James Dearth (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
193,194,Nate Byham (FA),3,3,38,12.7,34,1,0,0,0,0,0,4,0.0,0.0,0.0%
194,195,Tom Crabtree (FA),4,7,21,5.3,14,0,1,0,0,0,0,7,0.0,0.0,0.0%
195,196,Andrew Quarless (FA),32,53,312,9.8,22,3,2,0,0,0,0,16,0.0,0.0,0.0%
196,197,Dorin Dickerson (FA),2,5,34,17.0,26,1,0,0,0,0,0,5,0.0,0.0,0.0%
197,198,Logan Paulsen (FA),28,50,267,9.5,33,2,3,0,0,0,2,16,0.0,0.0,0.0%
198,199,Kevin Brock (FA),3,6,36,12.0,25,1,0,0,0,0,0,4,0.0,0.0,0.0%
199,200,Dwayne Allen (FA),1,2,20,20.0,20,1,1,0,0,0,0,1,0.0,0.0,0.0%
200,201,Chris Gragg (FA),5,7,53,10.6,28,1,1,0,0,0,0,9,0.0,0.0,0.0%
201,202,Brandon Bostick (FA),7,14,120,17.1,26,4,1,0,0,0,0,11,0.0,0.0,0.2%
202,203,Jake Stoneburner (FA),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
203,204,Travis Kelce (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,100.0%
204,205,Joseph Fauria (FA),18,30,207,11.5,25,3,7,0,0,0,0,16,0.0,0.0,0.0%
205,206,Dion Sims (FA),6,10,32,5.3,8,0,1,0,0,0,0,15,0.0,0.0,0.0%
206,207,Gavin Escobar (FA),9,15,134,14.9,25,3,2,0,0,0,0,16,0.0,0.0,0.0%
207,208,Nick Kasa (FA),1,5,9,9.0,9,0,1,0,0,0,0,16,0.0,0.0,0.0%
208,209,Mychal Rivera (FA),38,60,407,10.7,37,5,4,0,0,0,0,16,0.0,0.0,0.2%
209,210,Mike McNeill (FA),1,1,5,5.0,5,0,0,0,0,0,0,14,0.0,0.0,0.0%
210,211,Zach Sudfeld (FA),5,10,63,12.6,25,2,0,0,0,0,0,14,0.0,0.0,0.0%
211,212,D.C. Jefferson (FA),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
212,213,Justice Cunningham (FA),1,1,4,4.0,4,0,0,0,0,0,0,1,0.0,0.0,0.0%
213,214,MarQueis Gray (FA),2,9,8,4.0,5,0,0,6,43,0,0,12,0.0,0.0,0.0%
214,215,Demetrius Harris (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
215,216,Sean McGrath (FA),26,40,302,11.6,25,6,2,0,0,0,0,16,0.0,0.0,0.0%
216,217,Keavon Milton (FA),0,0,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
217,218,Brandon Williams (FA),0,0,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%
218,219,Larry Donnell (FA),3,6,31,10.3,11,0,0,0,0,0,0,16,0.0,0.0,0.0%
219,220,Tim Wright (FA),54,75,571,10.6,36,5,5,1,2,0,0,16,0.0,0.0,0.0%
220,221,Cory Harkey (FA),13,18,113,8.7,31,1,2,0,0,0,0,15,0.0,0.0,0.2%
221,222,Coby Fleener (FA),52,87,608,11.7,44,7,4,0,0,0,0,16,0.0,0.0,0.0%
222,223,Ladarius Green (FA),17,30,376,22.1,60,9,3,0,0,0,0,16,0.0,0.0,0.0%
223,224,Michael Egnew (FA),7,11,69,9.9,14,0,0,0,0,0,0,16,0.0,0.0,0.0%
224,225,Deangelo Peterson (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
225,226,Orson Charles (FA),1,2,8,8.0,8,0,0,0,0,0,0,13,0.0,0.0,0.0%
226,227,Jake Bequette (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
227,228,Evan Rodriguez (FA),0,1,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
228,229,Adrien Robinson (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
229,230,Rhett Ellison (FA),5,10,61,12.2,17,0,1,0,0,0,0,11,0.0,0.0,0.0%
230,231,Taylor Thompson (FA),3,7,13,4.3,9,0,1,0,0,0,0,16,0.0,0.0,0.0%
231,232,James Hanna (FA),12,15,73,6.1,21,1,0,0,0,0,0,16,0.0,0.0,0.0%
232,233,Drake Dunsmore (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
233,234,David Paulson (FA),6,10,102,17.0,34,2,0,0,0,0,1,16,0.0,0.0,0.0%
234,235,Brad Smelley (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
235,236,Derek Carrier (LV),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
236,237,Andre Smith (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
237,238,Dominique Jones (FA),2,3,34,17.0,21,1,0,0,0,0,0,8,0.0,0.0,0.0%
238,239,Garrett Celek (FA),2,4,38,19.0,30,1,0,0,0,0,0,12,0.0,0.0,0.0%
239,240,Danny Noble (FA),2,3,63,31.5,62,1,1,0,0,0,0,8,0.0,0.0,0.0%
240,241,Steve Maneri (FA),0,2,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
241,242,Dennis Pitta (FA),20,33,169,8.5,18,0,1,0,0,0,0,4,0.0,0.0,0.0%
242,243,Jermaine Gresham (FA),46,67,458,10.0,30,6,4,0,0,0,3,14,0.0,0.0,0.0%
243,244,Chase Ford (FA),11,16,133,12.1,37,2,0,0,0,0,0,9,0.0,0.0,0.0%
244,245,Dante Rosario (FA),1,4,13,13.0,13,0,0,0,0,0,0,15,0.0,0.0,0.0%
245,246,Darnell Dinkins (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
246,247,David Johnson (FA),4,6,70,17.5,32,1,0,0,0,0,0,5,0.0,0.0,0.0%
247,248,Delanie Walker (FA),60,86,571,9.5,33,5,6,0,0,0,0,15,0.0,0.0,0.1%
248,249,Derek Fine (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
