,Unnamed: 0_level_0,Unnamed: 1_level_0,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,MISC,MISC,MISC,MISC
50,51,Damien Williams (CHI),35,115,3.3,23,1,3,23,32,249,10.8,3,1,15,93.4,6.2,7.7%
51,52,Zach Zenner (FA),88,334,3.8,20,1,4,18,23,196,10.9,0,1,14,93.0,6.6,0.0%
52,53,Jacquizz Rodgers (FA),129,560,4.3,45,3,2,13,16,98,7.5,0,0,10,90.8,9.1,0.0%
53,54,Doug Martin (FA),144,421,2.9,17,0,3,14,16,134,9.6,0,1,8,85.5,10.7,0.0%
54,55,DeAndre Washington (FA),87,467,5.4,30,7,2,17,23,115,6.8,0,1,14,85.2,6.1,11.0%
55,56,Paul Perkins (FA),112,456,4.1,22,2,0,15,24,162,10.8,0,0,14,76.8,5.5,0.0%
56,57,Rex Burkhead (HOU),74,344,4.6,17,0,2,17,20,145,8.5,0,1,16,75.9,4.7,0.8%
57,58,Thomas Rawls (FA),109,349,3.2,45,1,3,13,17,96,7.4,0,0,9,75.5,8.4,0.1%
58,59,Matt Jones (FA),99,460,4.6,57,3,3,8,8,73,9.1,0,2,7,75.3,10.8,0.0%
59,60,Kyle Juszczyk (SF),5,22,4.4,10,0,1,37,49,266,7.2,0,0,16,73.8,4.6,1.1%
60,61,Jeremy Langford (FA),62,200,3.2,23,1,4,19,27,142,7.5,0,2,12,73.2,6.1,0.0%
61,62,Fozzy Whittaker (FA),57,265,4.6,25,1,0,25,33,226,9.0,0,1,16,72.1,4.5,0.0%
62,63,Charles Sims (FA),51,149,2.9,23,1,1,24,32,190,7.9,1,1,7,67.9,9.7,0.0%
63,64,Justin Forsett (FA),87,291,3.3,64,1,1,20,27,85,4.3,0,1,9,62.6,7.0,0.0%
64,65,Alfred Blue (FA),100,420,4.2,25,2,1,12,16,40,3.3,0,1,14,62.0,4.4,0.0%
65,66,C.J. Prosise (FA),30,172,5.7,72,1,1,17,19,208,12.2,0,0,6,61.0,10.2,0.0%
66,67,James Starks (FA),63,145,2.3,11,0,0,19,25,134,7.1,2,0,9,58.9,6.5,0.0%
67,68,Jamize Olawale (DAL),17,47,2.8,17,0,2,12,14,227,18.9,1,0,16,57.4,3.6,0.0%
68,69,John Kuhn (FA),18,37,2.1,4,0,4,16,20,70,4.4,1,0,16,56.7,3.5,0.0%
69,70,Dion Lewis (FA),64,283,4.4,15,0,0,17,24,94,5.5,0,0,7,54.7,7.8,2.0%
70,71,Dwayne Washington (NO),90,265,2.9,28,1,1,10,15,62,6.2,0,0,12,48.7,4.1,0.1%
71,72,Wendell Smallwood (WAS),77,312,4.1,19,0,1,6,13,55,9.2,0,1,13,46.7,3.6,0.0%
72,73,Aaron Ripkowski (FA),34,150,4.4,15,0,2,9,10,46,5.1,1,0,16,46.6,2.9,0.0%
73,74,Kenyan Drake (LV),33,179,5.4,45,1,2,9,10,46,5.1,0,0,16,43.5,2.7,64.4%
74,75,Eddie Lacy (FA),71,360,5.1,31,4,0,4,7,28,7.0,0,0,5,42.8,8.6,0.3%
75,76,Alfred Morris (NYG),69,243,3.5,17,0,2,3,6,11,3.7,0,0,14,40.4,2.9,0.0%
76,77,Bobby Rainey (FA),17,63,3.7,14,0,0,20,25,153,7.7,0,1,15,39.6,2.6,0.0%
77,78,Shane Vereen (FA),33,158,4.8,25,1,1,11,19,94,8.5,0,2,5,38.2,7.6,0.0%
78,79,Lance Dunbar (FA),9,31,3.4,10,0,1,16,24,122,7.6,0,0,13,37.3,2.9,0.0%
79,80,Kenneth Farrow (FA),60,192,3.2,11,0,0,13,16,70,5.4,0,1,13,37.2,2.9,0.0%
80,81,Peyton Barber (LV),55,223,4.1,44,1,1,5,6,28,5.6,0,0,15,36.1,2.4,1.0%
81,82,Corey Grant (FA),32,164,5.1,57,1,1,4,7,35,8.8,1,0,11,35.9,3.3,0.0%
82,83,Alex Collins (SEA),31,125,4.0,26,1,1,11,11,84,7.6,0,1,11,35.9,3.3,54.8%
83,84,Josh Ferguson (FA),15,20,1.3,11,0,0,20,25,136,6.8,0,0,16,35.6,2.2,0.0%
84,85,DuJuan Harris (FA),38,138,3.6,19,0,0,8,9,115,14.4,1,2,10,35.3,3.5,0.0%
85,86,Benny Cunningham Jr. (FA),21,101,4.8,24,2,0,16,21,91,5.7,0,0,11,35.2,3.2,0.0%
86,87,Mike Tolbert (FA),35,114,3.3,14,0,0,10,15,72,7.2,1,0,16,34.6,2.2,0.0%
87,88,Kenjon Barner (FA),27,129,4.8,19,0,2,5,11,42,8.4,0,0,13,34.1,2.6,0.0%
88,89,Jonathan Grimes (FA),23,105,4.6,14,0,0,13,18,94,7.2,0,0,10,32.9,3.3,0.0%
89,90,Andre Ellington (FA),34,96,2.8,13,0,0,12,19,85,7.1,0,0,16,30.1,1.9,0.1%
90,91,Ronnie Hillman (FA),41,131,3.2,17,0,0,7,15,93,13.3,0,0,8,29.4,3.7,0.0%
91,92,Kerwynn Williams (FA),18,157,8.7,49,3,2,1,2,6,6.0,0,0,10,29.3,2.9,0.0%
92,93,Cameron Artis-Payne (FA),36,144,4.0,14,0,2,1,1,11,11.0,0,0,3,28.5,9.5,0.0%
93,94,Kapri Bibbs (FA),29,129,4.4,24,1,0,2,4,75,37.5,1,0,12,28.4,2.4,0.1%
94,95,Danny Woodhead (FA),19,116,6.1,23,2,0,6,8,35,5.8,1,0,2,27.1,13.6,20.6%
95,96,Ameer Abdullah (CAR),18,101,5.6,24,1,0,5,5,57,11.4,1,0,2,26.8,13.4,0.3%
96,97,Orleans Darkwa (FA),30,111,3.7,17,0,2,2,4,12,6.0,0,0,10,26.3,2.6,0.0%
97,98,Reggie Bush (FA),12,-3,-0.3,5,0,1,7,10,90,12.9,0,0,13,23.7,1.8,0.0%
98,99,Ka'Deem Carey (FA),32,126,3.9,24,1,0,5,7,55,11.0,0,0,12,23.1,1.9,0.0%
99,100,Denard Robinson (FA),41,144,3.5,9,0,0,3,5,22,7.3,0,0,13,19.6,1.5,0.2%
100,101,Arian Foster (FA),22,55,2.5,9,0,0,6,10,78,13.0,0,0,4,19.3,4.8,0.0%
101,102,C.J. Spiller (FA),6,18,3.0,13,0,0,6,13,50,8.3,1,0,6,18.8,3.1,0.1%
102,103,Andy Janovich (CLE),4,33,8.3,28,1,1,5,7,44,8.8,0,0,11,18.7,1.7,0.1%
103,104,Patrick DiMarco (FA),0,0,0.0,0,0,0,7,10,52,7.4,1,0,16,18.2,1.1,0.0%
104,105,Terron Ward (FA),31,151,4.9,45,2,0,1,2,11,11.0,0,0,5,17.2,3.4,0.0%
105,106,Akeem Hunt (FA),20,109,5.5,19,0,0,3,4,29,9.7,0,0,8,16.8,2.1,0.0%
106,107,Antone Smith (FA),10,47,4.7,8,0,0,6,9,77,12.8,0,1,3,16.4,5.5,0.0%
107,108,Chris Johnson (FA),25,95,3.8,18,0,1,0,1,0,0.0,0,0,4,15.5,3.9,0.6%
108,109,Mack Brown (FA),8,82,10.3,61,1,1,1,1,-2,-2.0,0,0,9,15.0,1.7,0.0%
109,110,Mike Davis (ATL),19,50,2.6,8,0,1,3,5,25,8.3,0,1,8,14.5,1.8,65.1%
110,111,Marcel Reece (FA),2,0,0.0,0,0,0,5,5,73,14.6,0,0,4,14.2,3.6,0.0%
111,112,Jamaal Charles (FA),12,40,3.3,17,0,1,2,3,14,7.0,0,0,3,13.4,4.5,0.1%
112,113,Darren McFadden (FA),24,87,3.6,24,1,0,3,5,17,5.7,0,0,3,13.4,4.5,7.0%
113,114,Jerome Felton (FA),8,13,1.6,6,0,0,6,9,57,9.5,0,0,15,13.0,0.9,0.0%
114,115,Derek Watt (PIT),2,4,2.0,2,0,0,4,4,83,20.8,0,0,16,12.7,0.8,0.1%
115,116,Jonathan Williams (NYG),27,94,3.5,20,1,1,1,2,0,0.0,0,2,11,12.4,1.1,0.0%
116,117,Fitzgerald Toussaint (FA),14,58,4.1,16,0,0,3,3,33,11.0,0,0,16,12.1,0.8,0.0%
117,118,Dexter McCluster (FA),3,2,0.7,2,0,0,7,11,36,5.1,0,0,6,10.8,1.8,0.0%
118,119,Knile Davis (FA),18,28,1.6,6,0,0,5,7,25,5.0,0,0,11,10.3,0.9,0.0%
119,120,Terrell Watson (FA),9,28,3.1,8,0,1,1,1,5,5.0,0,0,1,10.3,10.3,0.0%
120,121,Malcolm Brown (MIA),18,39,2.2,10,0,0,3,3,46,15.3,0,1,17,9.5,0.6,3.1%
121,122,George Atkinson III (FA),7,34,4.9,11,0,1,0,0,0,0.0,0,0,16,9.4,0.6,0.0%
122,123,Adrian Peterson (TEN),37,72,1.9,13,0,0,3,6,8,2.7,0,1,3,9.0,3.0,45.1%
123,124,Andre Williams (FA),18,87,4.8,14,0,0,0,2,0,0.0,0,0,1,8.7,8.7,0.0%
124,125,Juwan Thompson (FA),8,26,3.3,14,0,1,0,1,0,0.0,0,0,8,8.6,1.1,0.0%
125,126,Mike James (FA),4,19,4.8,9,0,0,4,4,22,5.5,0,0,4,8.1,2.0,0.0%
126,127,Javorius Allen (FA),9,34,3.8,7,0,0,3,4,15,5.0,0,0,8,7.9,1.0,0.1%
127,128,Malcolm Johnson (FA),1,2,2.0,2,0,0,5,7,44,8.8,0,1,7,7.6,1.1,0.0%
128,129,Taiwan Jones (BUF),1,-8,-8.0,0,0,0,4,4,43,10.8,0,0,13,7.5,0.6,0.0%
129,130,Danny Vitale (FA),0,0,0.0,0,0,0,4,5,27,6.8,0,0,9,6.7,0.7,0.0%
130,131,Brandon Wilds (FA),10,27,2.7,6,0,0,2,2,20,10.0,0,0,4,6.7,1.7,0.0%
131,132,Daniel Lasco (FA),11,32,2.9,6,0,0,2,4,11,5.5,0,0,7,6.3,0.9,0.0%
132,133,Troymaine Pope (FA),12,44,3.7,18,0,0,1,2,5,5.0,0,0,4,5.9,1.5,0.0%
133,134,Jordan Todman (FA),9,59,6.6,19,0,0,0,1,0,0.0,0,0,16,5.9,0.4,0.0%
134,135,Byron Marshall (FA),19,64,3.4,12,0,0,3,5,10,3.3,0,0,3,5.6,1.9,0.1%
135,136,Anthony Sherman (FA),0,0,0.0,0,0,0,4,6,11,2.8,0,0,16,5.1,0.3,0.0%
136,137,James Develin (FA),0,0,0.0,0,0,0,3,6,18,6.0,0,0,16,4.8,0.3,0.0%
137,138,Lorenzo Taliaferro (FA),1,0,0.0,0,0,0,3,3,10,3.3,0,0,3,4.0,1.3,0.0%
138,139,Brandon Bolden (NE),1,4,4.0,4,0,0,2,4,15,7.5,0,0,14,3.9,0.3,21.6%
139,140,Isaiah Pead (FA),8,22,2.8,4,0,0,1,1,6,6.0,0,0,3,3.8,1.3,0.0%
140,141,D.J. Foster (FA),7,24,3.4,7,0,0,1,2,2,2.0,0,0,3,3.6,1.2,0.0%
141,142,Don Jackson (FA),10,32,3.2,7,0,0,0,1,0,0.0,0,0,3,3.2,1.1,0.0%
142,143,Jalston Fowler (FA),1,3,3.0,3,0,0,1,2,14,14.0,0,0,16,2.7,0.2,0.0%
143,144,Roosevelt Nix (FA),0,0,0.0,0,0,0,2,2,5,2.5,0,0,10,2.5,0.3,0.0%
144,145,Jay Prosch (FA),4,9,2.3,5,0,0,1,1,6,6.0,0,0,15,2.5,0.2,0.0%
145,146,Paul Lasike (FA),3,8,2.7,5,0,0,1,1,3,3.0,0,0,10,2.1,0.2,0.0%
146,147,Zach Line (FA),7,15,2.1,5,0,0,0,3,0,0.0,0,0,15,1.5,0.1,0.0%
147,148,Cedric Peerman (FA),6,15,2.5,4,0,0,0,1,0,0.0,0,0,6,1.5,0.3,0.0%
148,149,Antonio Andrews (FA),2,15,7.5,9,0,0,0,0,0,0.0,0,0,16,1.5,0.1,0.0%
149,150,Chase Reynolds (FA),0,0,0.0,0,0,0,1,1,4,4.0,0,0,16,1.4,0.1,0.0%
150,151,Rod Smith (FA),0,0,0.0,0,0,0,1,1,4,4.0,0,0,7,1.4,0.2,0.0%
151,152,Joique Bell (FA),3,6,2.0,6,0,0,1,1,-2,-2.0,0,0,7,1.4,0.2,0.2%
152,153,Marcus Murphy (FA),0,0,0.0,0,0,0,1,1,3,3.0,0,0,3,1.3,0.4,0.0%
153,154,Stepfan Taylor (FA),4,12,3.0,12,0,0,0,0,0,0.0,0,0,15,1.2,0.1,0.2%
154,155,Terrence Magee (FA),3,12,4.0,5,0,0,0,0,0,0.0,0,0,2,1.2,0.6,0.0%
155,156,Tyler Ervin (FA),1,3,3.0,3,0,0,3,5,18,6.0,0,2,12,1.1,0.1,0.0%
156,157,Bronson Hill (FA),2,11,5.5,7,0,0,0,1,0,0.0,0,0,3,1.1,0.4,0.0%
157,158,Keith Smith (ATL),2,5,2.5,3,0,0,3,3,20,6.7,0,0,16,1.1,0.1,0.0%
158,159,Joe Banyard (FA),2,7,3.5,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%
159,160,Daryl Richardson (FA),2,7,3.5,6,0,0,0,0,0,0.0,0,0,3,0.7,0.2,0.0%
160,161,Stevan Ridley (FA),3,7,2.3,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%
161,162,Raheem Mostert (SF),1,6,6.0,6,0,0,0,0,0,0.0,0,0,3,0.6,0.2,14.0%
162,163,Khiry Robinson (FA),8,22,2.8,10,0,0,0,0,0,0.0,0,1,1,0.2,0.2,0.0%
163,164,Will Tukuafu (FA),2,2,1.0,2,0,0,0,1,0,0.0,0,0,7,0.2,0.0,0.0%
164,165,Demetric Felton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%
165,166,Mekhi Sargent (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
166,167,Dalyn Dawkins (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
167,168,Jaret Patterson (WAS),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%
168,169,Trey Ragas (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
169,170,Sandro Platzgummer (NYG),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
170,171,D'Andre Swift (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.9%
171,172,Deon Jackson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
172,173,Ty Johnson (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,19.4%
173,174,Patrick Laird (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
174,175,Damien Harris (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,92.0%
175,176,David Montgomery (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.6%
176,177,Josh Jacobs (LV),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,96.9%
177,178,Devin Singletary (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.3%
178,179,Miles Sanders (PHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,81.0%
179,180,Elijah Holyfield (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
180,181,Donnie Ernsberger (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
181,182,Ryan Nall (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
182,183,Mike Boone (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
183,184,Reggie Bonnafon (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
184,185,Jeff Wilson Jr. (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,56.8%
185,186,Dontrell Hilliard (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
186,187,Dexter Williams (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
187,188,Johnny Stanton (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
188,189,Aca'Cedric Ware (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
189,190,Qadree Ollison (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%
190,191,Patrick Taylor Jr. (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%
191,192,Larry Rountree III (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%
192,193,Austin Walter (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
193,194,DeeJay Dallas (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%
194,195,Artavis Pierce (CHI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
195,196,Adrian Killins Jr. (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
196,197,Craig Reynolds (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
197,198,Darius Bradwell (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
198,199,Khari Blasingame (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
199,200,Scottie Phillips (HOU),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
200,201,Tony Jones Jr. (NO),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.2%
201,202,Andrew Beck (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
202,203,Clyde Edwards-Helaire (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,90.8%
203,204,AJ Dillon (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.4%
204,205,Ke'Shawn Vaughn (TB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%
205,206,D'Ernest Johnson (CLE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,66.6%
206,207,LeVante Bellamy (DEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
207,208,La'Mical Perine (NYJ),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
208,209,Derrick Gore (KC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.7%
209,210,Kylin Hill (GB),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%
210,211,Anthony McFarland Jr. (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%
211,212,Najee Harris (PIT),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%
212,213,Cam Akers (LAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,4.8%
213,214,Zack Moss (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,79.8%
214,215,J.K. Dobbins (BAL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.6%
215,216,Travis Etienne Jr. (JAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.5%
216,217,Eno Benjamin (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.9%
217,218,Caleb Huntley (ATL),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
218,219,Darius Anderson (IND),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
219,220,Salvon Ahmed (MIA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.7%
220,221,Joshua Kelley (LAC),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%
221,222,J.J. Taylor (NE),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%
222,223,Tavien Feaster (ARI),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
223,224,Javon Leake (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
224,225,Trey Sermon (SF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,17.4%
225,226,Darrynton Evans (TEN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%
226,227,Michael Warren II (DET),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
227,228,Pooka Williams Jr. (CIN),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
228,229,Cameron Scarlett (SEA),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
229,230,Mikey Daniel (CAR),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
230,231,Reggie Gilliam (BUF),0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%
