,Unnamed: 0_level_0,Unnamed: 1_level_0,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,MISC,MISC,MISC,MISC
75,76,Stephen Anderson (LAC),8,11,106,13.3,23,0,0,0,0,0,0,16,18.6,1.2,0.1%
76,77,Josh Hill (FA),8,10,46,5.8,16,0,1,0,0,0,0,14,18.6,1.3,0.0%
77,78,Ryan Griffin (NYJ),9,12,86,9.6,23,0,0,0,0,0,0,15,17.6,1.2,0.6%
78,79,Virgil Green (FA),3,6,50,16.7,26,0,1,0,0,0,0,6,14.0,2.3,0.0%
79,80,Luke Stocker (MIN),7,11,63,9.0,25,0,0,0,0,0,0,16,13.3,0.8,0.0%
80,81,Devin Asiasi (NE),2,7,39,19.5,26,0,1,0,0,0,0,8,11.9,1.5,0.0%
81,82,Demetrius Harris (ARI),7,14,45,6.4,9,0,0,0,0,0,0,15,11.5,0.8,0.1%
82,83,Chris Manhertz (JAC),6,8,52,8.7,17,0,0,0,0,0,0,16,11.2,0.7,0.0%
83,84,Dominique Dafney (GB),2,2,26,13.0,13,0,1,0,0,0,0,5,10.6,2.1,0.0%
84,85,Deon Yelder (FA),7,11,36,5.1,12,0,0,0,0,0,0,14,10.6,0.8,0.0%
85,86,Nick Keizer (FA),6,10,63,10.5,22,0,0,0,0,0,1,16,10.3,0.6,0.0%
86,87,Cethan Carter (MIA),5,7,53,10.6,24,0,0,0,0,0,0,15,10.3,0.7,0.0%
87,88,Levine Toilolo (NYG),5,6,46,9.2,14,0,0,0,0,0,0,16,9.6,0.6,0.0%
88,89,Johnny Mundt (LAR),4,4,53,13.3,34,0,0,0,0,0,0,16,9.3,0.6,0.0%
89,90,Colin Thompson (CAR),1,2,7,7.0,7,0,1,0,0,0,0,15,7.7,0.5,0.0%
90,91,Jason Croom (PHI),1,1,3,3.0,3,0,1,0,0,0,0,4,7.3,1.8,0.0%
91,92,Jordan Thomas (FA),1,2,3,3.0,3,0,1,0,0,0,0,6,7.3,1.2,0.0%
92,93,Tanner Hudson (SF),3,7,41,13.7,20,0,0,0,0,0,0,11,7.1,0.6,0.0%
93,94,Charlie Woerner (SF),3,4,36,12.0,18,0,0,0,0,0,0,14,6.6,0.5,0.0%
94,95,Kahale Warring (BUF),3,7,35,11.7,23,0,0,0,0,0,0,7,6.5,0.9,0.0%
95,96,Jaeden Graham (ATL),3,5,25,8.3,11,0,0,0,0,0,0,16,5.5,0.3,0.0%
96,97,Hunter Bryant (DET),1,3,44,44.0,44,0,0,0,0,0,0,5,5.4,1.1,0.0%
97,98,Daniel Brown (FA),2,2,31,15.5,18,0,0,0,0,0,0,16,5.1,0.3,0.0%
98,99,Eric Saubert (DEN),3,4,16,5.3,9,0,0,0,0,0,0,8,4.6,0.6,0.0%
99,100,Dalton Keene (NE),3,5,16,5.3,8,0,0,0,0,0,0,6,4.6,0.8,0.0%
100,101,Stephen Carlson (CLE),1,2,11,11.0,11,0,0,0,0,0,0,16,4.1,0.3,0.0%
101,102,Ben Ellefson (MIN),1,4,10,10.0,10,0,0,0,0,0,0,7,4.0,0.6,0.0%
102,103,Colby Parkinson (SEA),2,2,16,8.0,10,0,0,0,0,0,0,6,3.6,0.6,0.0%
103,104,Jake Butt (FA),2,4,5,2.5,5,0,0,0,0,0,0,5,2.5,0.5,0.1%
104,105,Derek Carrier (LV),1,1,14,14.0,14,0,0,0,0,0,0,16,2.4,0.2,0.0%
105,106,Blake Jarwin (DAL),1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,3.4%
106,107,Josiah Deguara (GB),1,2,12,12.0,12,0,0,0,0,0,0,2,2.2,1.1,0.2%
107,108,Luke Willson (FA),1,3,12,12.0,12,0,0,0,0,0,0,8,2.2,0.3,0.0%
108,109,Temarrick Hemingway (WAS),1,2,10,10.0,10,0,0,0,0,0,0,8,2.0,0.3,0.0%
109,110,Brandon Dillon (MIN),1,1,6,6.0,6,0,0,0,0,0,0,3,1.6,0.5,0.0%
110,111,Jeremy Sprinkle (DAL),1,3,6,6.0,6,0,0,0,0,0,0,16,1.6,0.1,0.0%
111,112,Trevon Wesco (NYJ),1,2,5,5.0,5,0,0,1,0,0,0,12,1.5,0.1,0.0%
112,113,Isaac Nauta (GB),1,2,3,3.0,3,0,0,0,0,0,0,7,1.3,0.2,0.0%
113,114,Marcus Baugh (FA),1,1,2,2.0,2,0,0,0,0,0,0,8,1.2,0.2,0.0%
114,115,Bruce Miller (FA),1,2,2,2.0,2,0,0,0,0,0,0,8,1.2,0.2,0.0%
115,116,Matt Sokol (JAC),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
116,117,Matthew Orzech (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
117,118,Mitchell Fraboni (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
118,119,Charlie Taumoepeau (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
119,120,Noah Togiai (PHI),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
120,121,Tyler Mabry (SEA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
121,122,Sean McKeon (DAL),0,0,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
122,123,Giovanni Ricci (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
123,124,Tyler Davis (GB),0,2,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
124,125,Tommy Stevens (NYG),0,0,0,0.0,0,0,0,4,24,0,0,1,0.0,0.0,0.1%
125,126,Reggie Gilliam (BUF),2,2,16,8.0,15,0,1,0,0,0,0,14,0.0,0.0,0.0%
126,127,Rashod Berry (DET),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
127,128,Stephen Sullivan (CAR),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
128,129,Eli Wolf (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
129,130,Tommy Hudson (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
130,131,Rysen John (NYG),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
131,132,Chase Harrell (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
132,133,Ian Bunting (DAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
133,134,Jared Pinkney (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
134,135,Parker Hesse (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
135,136,Chris Myarick (NYG),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
136,137,Brycen Hopkins (LAR),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.1%
137,138,Jake Breeland (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
138,139,Thaddeus Moss (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
139,140,Luke Farrell (JAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
140,141,Mitchell Wilcox (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
141,142,Noah Gray (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
142,143,Juwan Johnson (NO),4,10,39,9.8,19,0,0,0,0,0,0,7,0.0,0.0,2.0%
143,144,Nate Becker (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
144,145,Jesper Horsted (CHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
145,146,Jody Fortson (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
146,147,David Wells (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
147,148,Mark Vital Jr. (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
148,149,Michael Jacobson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
149,150,Ethan Wolf (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
150,151,Dylan Cantrell (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
151,152,Jordan Franks (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
152,153,Sean Culkin (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
153,154,John Lovett (FA),0,0,0,0.0,0,0,0,3,6,0,0,8,0.0,0.0,0.0%
154,155,Caleb Wilson (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
155,156,Tommy Sweeney (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%
156,157,Daniel Helm (LV),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
157,158,Kendall Blanton (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
158,159,Josh Oliver (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
159,160,Tyree Jackson (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
160,161,Dax Raymond (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
161,162,Hakeem Butler (PHI),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
162,163,Zach Gentry (PIT),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.1%
163,164,Andrew Beck (DEN),0,0,0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%
164,165,Carson Meier (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
165,166,Kalif Jackson (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
166,167,Hale Hentges (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
167,168,Austin Fort (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
168,169,Sal Cannella (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
169,170,Kevin Rader (PIT),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
170,171,Donnie Ernsberger (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
171,172,Codey McElroy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
172,173,Hunter Thedford (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
173,174,Hunter Long (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
174,175,Tommy Tremble (CAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3%
175,176,Tre' McKitty (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
176,177,Kenny Yeboah (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
177,178,Quintin Morris (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
178,179,Nick Eubanks (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
179,180,Pro Wells (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
180,181,Miller Forristall (CLE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
181,182,John Bates (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
182,183,Tony Poljan (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
183,184,Kylen Granson (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
184,185,Shane Zylstra (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
185,186,Matt Bushman (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
186,187,Jack Stoll (PHI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
187,188,Sammis Reyes (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
188,189,Jacob Harris (LAR),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
189,190,Briley Moore-McKinney (TEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
190,191,Brock Wright (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
191,192,Dylan Soehner (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
192,193,Hunter Kampmoyer (LAC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
193,194,Zach Davidson (MIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
194,195,John Raine (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
195,196,Shaun Beyer (DEN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
196,197,Bernhard Seikovits (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
197,198,Farrod Green (IND),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
198,199,Noah Grey (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
199,200,Nick Bowers (LV),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
200,201,Jake Bargas (MIN),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
201,202,Brevin Jordan (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%
202,203,Pat Freiermuth (PIT),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,54.8%
203,204,Kyle Pitts (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,98.8%
204,205,Evan Baylis (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%
205,206,Daniel Hardy (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
206,207,Marquez Branson (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
207,208,John Nalbone (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
208,209,James Dearth (NYJ),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
209,210,Dominique Curry (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
210,211,Deangelo Peterson (WAS),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
211,212,Drake Dunsmore (TB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
212,213,Derek Fine (HOU),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
213,214,Darnell Dinkins (NO),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
214,215,Brad Cottam (KC),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
215,216,Clark Harris (CIN),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
216,217,J.P. Foschi (CIN),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
217,218,Jake Nordin (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
218,219,Joey Haynos (MIA),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
219,220,Justin Snow (IND),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
220,221,Keith Zinger (ATL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
221,222,Jeff Driskel (HOU),0,0,0,0.0,0,0,0,6,28,0,0,3,0.0,0.0,0.0%
222,223,Ross Travis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%
223,224,Beau Brinkley (ARI),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.2%
224,225,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
225,226,Tyler Ott (SEA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
226,227,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%
227,228,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
228,229,Bronson Kaufusi (GB),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
229,230,Seth DeValve (FA),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
230,231,Matt LaCosse (NE),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
231,232,Eric Tomlinson (BAL),0,1,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%
232,233,Garrett Griffin (NO),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%
233,234,Antony Auclair (HOU),0,1,0,0.0,0,0,0,0,0,0,0,8,0.0,0.0,0.0%
234,235,Mason Schreck (CIN),0,1,0,0.0,0,0,0,0,0,0,0,14,0.0,0.0,0.0%
235,236,Bug Howard (BUF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
236,237,Ricky Seals-Jones (WAS),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,10.2%
237,238,Joshua Perkins (SF),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
238,239,J.P. Holtz (CHI),0,1,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
239,240,Alex Ellis (ARI),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
240,241,Zach Wood (NO),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%
241,242,Jordan Matthews (SF),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%
242,243,Xavier Grimble (BAL),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
243,244,Kyle Nelson (ARI),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%
244,245,Khari Lee (DET),0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%
